uid,ppr_seed,ppr_global
OfficeDepot::Electronics > Car Electronics & GPS,5.005592174325566e-05,7.771366117627544e-05
OfficeDepot::Electronics > Car Electronics & GPS > GPS Accessories,2.902815006291582e-05,4.547585268323041e-05
OfficeDepot::Electronics > Car Electronics & GPS > Vehicle GPS,2.1616570715866945e-05,3.73823116435732e-05
OfficeDepot::Electronics > Drones & Accessories,3.2711143898914905e-05,5.0226326174080404e-05
OfficeDepot::Electronics > Drones & Accessories > Drones,3.1844189286980725e-05,4.107054828371853e-05
OfficeDepot::Electronics > Networking & Cables,0.00048758796007976893,0.0003433822346463462
OfficeDepot::Electronics > Networking & Cables > Cable Boxes,2.858190886127473e-05,3.017108887428554e-05
OfficeDepot::Electronics > Networking & Cables > Cables,0.00038708437056356,0.0003292293087382437
OfficeDepot::Electronics > Networking & Cables > Cables > Audio Cables,3.2333865099791326e-05,4.005870513227404e-05
OfficeDepot::Electronics > Networking & Cables > Cables > Cable Management,6.686830343059177e-05,4.6647634557379985e-05
OfficeDepot::Electronics > Networking & Cables > Cables > Computer Cables,4.455119857005551e-05,3.967419645848476e-05
OfficeDepot::Electronics > Networking & Cables > Cables > Ethernet Cables,4.15123516357463e-05,3.8241744233811936e-05
OfficeDepot::Electronics > Networking & Cables > Cables > HDMI Cables,4.3515095464570994e-05,3.918579798678644e-05
OfficeDepot::Electronics > Networking & Cables > Cables > Networking Tools,7.774321015859699e-05,3.979754770023435e-05
OfficeDepot::Electronics > Networking & Cables > Cables > Peripheral Device Cables,2.2085371185067386e-05,2.9084250629555604e-05
OfficeDepot::Electronics > Networking & Cables > Cables > Photo/Video Cables,4.10024660025254e-05,3.800139425060291e-05
OfficeDepot::Electronics > Networking & Cables > Cables > Portable Device Cables,4.123084052047963e-05,3.8109045472719e-05
OfficeDepot::Electronics > Networking & Cables > Cables > Power Cables,4.603134171214599e-05,4.037190660399549e-05
OfficeDepot::Electronics > Networking & Cables > Cables > Serial Cables,4.333629766798127e-05,3.910151624867061e-05
OfficeDepot::Electronics > Networking & Cables > Cables > Storage Device Cables,4.149042086255965e-05,3.823140650192905e-05
OfficeDepot::Electronics > Networking & Cables > Cables > USB Cables,4.48135783792075e-05,3.9797877100996107e-05
OfficeDepot::Electronics > Networking & Cables > KVM Switches & Accessories,4.436780919054564e-05,6.0584775608429426e-05
OfficeDepot::Electronics > Networking & Cables > KVM Switches & Accessories > KVM Modules,1.8651506595179785e-05,3.588492707248484e-05
OfficeDepot::Electronics > Networking & Cables > Modems,0.00020740241067148684,0.0001240096621353768
OfficeDepot::Electronics > Networking & Cables > Modems > Analog Modems,7.197743226110696e-05,4.212400165372507e-05
OfficeDepot::Electronics > Networking & Cables > Modems > Cable Modems,7.769051812215462e-05,4.3765993162492946e-05
OfficeDepot::Electronics > Networking & Cables > Modems > Modem Accessories,3.617465202704729e-05,3.1833965311819335e-05
OfficeDepot::Electronics > Networking & Cables > Network Switches & Hubs,5.429849012212148e-05,9.109970180052224e-05
OfficeDepot::Electronics > Networking & Cables > Network Switches & Hubs > Managed Switches,1.5176527469749892e-05,3.597191654448725e-05
OfficeDepot::Electronics > Networking & Cables > Network Switches & Hubs > Unmanaged Switches,1.5176527469749892e-05,3.597191654448725e-05
OfficeDepot::Electronics > Networking & Cables > Networking Transceivers & Converters,0.00011294896203243537,4.214886638677571e-05
OfficeDepot::Electronics > Networking & Cables > Patch Panels,2.858190886127473e-05,3.017108887428554e-05
OfficeDepot::Electronics > Networking & Cables > Print Servers,5.7362972938644246e-05,3.948761610258462e-05
OfficeDepot::Electronics > Networking & Cables > Security Hardware,0.00012146575566362509,8.426924164555731e-05
OfficeDepot::Electronics > Networking & Cables > Security Hardware > Firewall Devices,0.00013106735690803975,5.1778739511252085e-05
OfficeDepot::Electronics > Networking & Cables > Security Hardware > Security Tokens,3.4173532663715795e-05,3.397393640663098e-05
OfficeDepot::Electronics > Networking & Cables > Terminal Servers,2.858190886127473e-05,3.017108887428554e-05
"OfficeDepot::Electronics > Networking & Cables > USB Hubs, Adapters & Switches",8.725556119355387e-05,4.177733529790922e-05
OfficeDepot::Electronics > Networking & Cables > Wired Adapters & Routers,0.00013510501280969908,9.306747691422817e-05
OfficeDepot::Electronics > Networking & Cables > Wired Adapters & Routers > Wired Adapters,3.259783650242152e-05,3.26764739753674e-05
OfficeDepot::Electronics > Networking & Cables > Wired Adapters & Routers > Wired Routers,7.001999329988186e-05,4.289372584495982e-05
OfficeDepot::Electronics > Networking & Cables > Wireless Networking,0.0005109532997569983,0.00022406456334321805
OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wifi Adapters,4.797852551005988e-05,3.122237939481714e-05
OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wifi Antennas,4.797852551005988e-05,3.122237939481714e-05
OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wifi Extenders,0.00012245154528919215,4.664944240802425e-05
OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wifi Routers,9.451720737970961e-05,4.392868696855151e-05
OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wireless Access Points,0.00016604748358337214,5.102045342761377e-05
OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wireless Networking Accessories,0.00012684305208207175,4.62552720152896e-05
OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wireless Tools,4.797852551005988e-05,3.122237939481714e-05
OfficeDepot::Electronics > Office Equipment,0.0003090003634471144,0.00025165469751183803
OfficeDepot::Electronics > Office Equipment > Binding Equipment,0.00019997062830638698,9.728626733443506e-05
OfficeDepot::Electronics > Office Equipment > Binding Equipment > Binding Combs & Spines,0.00010976605286947394,4.5104236218118146e-05
OfficeDepot::Electronics > Office Equipment > Binding Equipment > Binding Covers,0.00010065130421247412,4.2684298686199715e-05
OfficeDepot::Electronics > Office Equipment > Binding Equipment > Binding Systems,0.00014637260887750248,5.662348718724605e-05
OfficeDepot::Electronics > Office Equipment > Calculators,0.0002110812416179624,0.0001387453553288725
OfficeDepot::Electronics > Office Equipment > Calculators > Basic Calculators,6.643663284093069e-05,3.92110631932872e-05
OfficeDepot::Electronics > Office Equipment > Calculators > Calculator Supplies,0.00010589645260534607,5.2874104515220794e-05
OfficeDepot::Electronics > Office Equipment > Calculators > Financial Calculators,5.674716973203956e-05,3.942394366638515e-05
OfficeDepot::Electronics > Office Equipment > Calculators > Graphing Calculators,6.0893105719887585e-05,4.0141678387704004e-05
OfficeDepot::Electronics > Office Equipment > Calculators > Printing Calculators,6.222455809838412e-05,3.92110631932872e-05
OfficeDepot::Electronics > Office Equipment > Calculators > Scientific Calculators,5.666178880265451e-05,4.0079014451949e-05
OfficeDepot::Electronics > Office Equipment > Cash Registers & Supplies,6.570512786731427e-05,6.080420968137894e-05
OfficeDepot::Electronics > Office Equipment > Cash Registers & Supplies > Cash Register Supplies,4.300555163533257e-05,4.162054565562795e-05
OfficeDepot::Electronics > Office Equipment > Fax Machines,5.256453767330128e-05,3.992506653999287e-05
OfficeDepot::Electronics > Office Equipment > Paper-Folding Machines,7.42515654359148e-05,3.8547854770039724e-05
OfficeDepot::Electronics > Office Equipment > Point of Sale Systems,3.1402403669082544e-05,5.477570282699366e-05
OfficeDepot::Electronics > Office Equipment > Point of Sale Systems > Point of Sale Terminal Accessories,1.3202055655323886e-05,3.338009688935184e-05
OfficeDepot::Electronics > Office Equipment > Projector Accessories,0.0001527236404628038,0.00012061043207417383
OfficeDepot::Electronics > Office Equipment > Projector Accessories > Projector Lamps,4.8302582108865104e-05,4.054479095731507e-05
OfficeDepot::Electronics > Office Equipment > Projector Accessories > Projector Mounts,4.806289375734782e-05,4.042856779348452e-05
OfficeDepot::Electronics > Office Equipment > Projector Accessories > Projector Remotes,4.6858392287904754e-05,3.984451366348176e-05
OfficeDepot::Electronics > Office Equipment > Projector Accessories > Projector Screens,5.307168606568626e-05,4.553119180471017e-05
OfficeDepot::Electronics > Office Equipment > Projectors,4.8240462426465926e-05,4.006400140993138e-05
OfficeDepot::Electronics > Office Equipment > Scanners & Accessories,8.591971372110084e-05,7.770229092954496e-05
OfficeDepot::Electronics > Office Equipment > Scanners & Accessories > Scanner Accessories,4.091516937922059e-05,4.177142526678239e-05
OfficeDepot::Electronics > Office Equipment > Scanners & Accessories > Scanners,6.372142517894966e-05,4.455964772250267e-05
OfficeDepot::Electronics > Office Equipment > Shredders,0.00011030303048518712,6.76862140995371e-05
OfficeDepot::Electronics > Office Equipment > Shredders > Shredder Accessories,0.00012909065730995638,5.770058687484059e-05
OfficeDepot::Electronics > Office Equipment > Time Clocks,0.0001738880050452015,0.00012675591883354743
OfficeDepot::Electronics > Office Equipment > Time Clocks > Time Card Racks,4.8086113477090185e-05,3.6711918860555604e-05
OfficeDepot::Electronics > Office Equipment > Time Clocks > Time Cards & Badges,2.4514763576111495e-05,2.8019560295150283e-05
OfficeDepot::Electronics > Office Equipment > Time Clocks > Time Clock Supplies,6.835656199508576e-05,4.386029501131847e-05
OfficeDepot::Electronics > Office Equipment > Time Clocks > Time Clock Systems,6.021107814201909e-05,4.066082691178293e-05
OfficeDepot::Electronics > Office Equipment > Typewriters & Accessories,0.00010483646658314702,0.00010330481742902762
OfficeDepot::Electronics > Office Equipment > Typewriters & Accessories > Correctable Typewriter Ribbons,1.9594309247297758e-05,2.9482119858023734e-05
OfficeDepot::Electronics > Office Equipment > Typewriters & Accessories > Typewriter Ribbons,3.828643669872894e-05,3.7199587574374613e-05
OfficeDepot::Electronics > Office Equipment > Typewriters & Accessories > Typewriters,4.5870083035555116e-05,4.0330667539924354e-05
OfficeDepot::Electronics > Phones & Accessories,0.000143433753806217,0.00022841675820350001
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories,0.00029293274929688255,0.00027760693830768867
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Bluetooth Headsets,1.7187126660212653e-05,2.6469068174225888e-05
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Cases,4.568923851332944e-05,4.0228217542475545e-05
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Chargers & Adapters,7.532770491590706e-05,5.3733729443280954e-05
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Corded Headsets,4.4830395264857767e-05,4.369181505863234e-05
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Grips,5.0103870153062565e-05,4.6977378878880534e-05
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Kits,5.213631928495922e-05,4.824366751698339e-05
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Screen Protectors,7.329308614466557e-05,4.092618065860706e-05
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Signal Boosters,4.5149169583176614e-05,4.3890422881613585e-05
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Stands,5.1422151005075635e-05,4.779871508776017e-05
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Selfie Sticks,1.7187126660212653e-05,2.6469068174225888e-05
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > UV Phone Sanitizers,1.7187126660212653e-05,2.6469068174225888e-05
OfficeDepot::Electronics > Phones & Accessories > Cell Phones,3.8350425172169814e-05,6.852516613272455e-05
OfficeDepot::Electronics > Phones & Accessories > Cell Phones > Smartphones,1.104896164679937e-05,2.985830681471203e-05
OfficeDepot::Electronics > Phones & Accessories > Conferencing,5.0821577002610344e-05,9.18076839535023e-05
OfficeDepot::Electronics > Phones & Accessories > Conferencing > Teleconferencing,1.2423128972038852e-05,3.2584348073125564e-05
OfficeDepot::Electronics > Phones & Accessories > Conferencing > Video Conferencing,1.2423128972038852e-05,3.2584348073125564e-05
OfficeDepot::Electronics > Phones & Accessories > Multi-Line Phones,9.173524695069321e-05,0.0001244048590019065
OfficeDepot::Electronics > Phones & Accessories > Multi-Line Phones > Multi-Line Corded Phones,1.5891248875920754e-05,3.1738427240073784e-05
OfficeDepot::Electronics > Phones & Accessories > Multi-Line Phones > Multi-Line Cordless Phones,1.5891248875920754e-05,3.1738427240073784e-05
OfficeDepot::Electronics > Phones & Accessories > Multi-Line Phones > Multi-Line Handset Systems,1.5891248875920754e-05,3.1738427240073784e-05
OfficeDepot::Electronics > Phones & Accessories > PDA Accessories,3.3106133947314345e-05,6.280975929302476e-05
OfficeDepot::Electronics > Phones & Accessories > PDA Accessories > PDA Chargers,1.1347747979892223e-05,3.1762938114252836e-05
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories,8.70075969566632e-05,0.000267185825531956
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Expansion Handsets,7.247918262313592e-06,3.315250440042773e-05
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Line Conditioners,7.247918262313592e-06,3.315250440042773e-05
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Phone Cord Detanglers,7.247918262313592e-06,3.315250440042773e-05
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Phone Cords,7.247918262313592e-06,3.315250440042773e-05
"OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Phone Couplers, Adapters & Routers",7.247918262313592e-06,3.315250440042773e-05
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Phone Headsets & Chargers,7.247918262313592e-06,3.315250440042773e-05
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Phone Stands & Shoulder Rests,7.247918262313592e-06,3.315250440042773e-05
OfficeDepot::Electronics > Phones & Accessories > Phone Accessories > Replacement Headset Parts,7.247918262313592e-06,3.315250440042773e-05
OfficeDepot::Electronics > Phones & Accessories > Single-Line Phones,3.8289650775456905e-05,0.00011834951645287687
OfficeDepot::Electronics > Phones & Accessories > Single-Line Phones > Single-Line Corded Phones,7.2600979533605004e-06,3.282766758381745e-05
OfficeDepot::Electronics > Phones & Accessories > Single-Line Phones > Single-Line Cordless Phones,7.2600979533605004e-06,3.282766758381745e-05
OfficeDepot::Electronics > Phones & Accessories > Single-Line Phones > Single-Line Handset Systems,7.2600979533605004e-06,3.282766758381745e-05
OfficeDepot::Electronics > Phones & Accessories > Telecom Gateways & Routers,1.1341310667852299e-05,2.7941519718217297e-05
OfficeDepot::Electronics > Phones & Accessories > VoIP,0.0001359276829715384,0.00015259190678450915
OfficeDepot::Electronics > Phones & Accessories > VoIP > VoIP Accessories,6.0030804130448683e-05,5.511358502474365e-05
OfficeDepot::Electronics > Phones & Accessories > VoIP > VoIP Conferencing,1.577771312498077e-05,2.7837025726629622e-05
OfficeDepot::Electronics > Phones & Accessories > VoIP > VoIP Headsets,5.4477211709961784e-05,3.8355111757880695e-05
OfficeDepot::Electronics > Phones & Accessories > VoIP > VoIP Phones,6.917991234923984e-05,6.0868751952541765e-05
OfficeDepot::Electronics > Phones & Accessories > VoIP > VoIP Systems,1.577771312498077e-05,2.7837025726629622e-05
OfficeDepot::Electronics > Smart Home,0.00010423762485192816,0.00014874017252570782
OfficeDepot::Electronics > Smart Home > Energy Management,4.357358643493535e-05,5.302358909511533e-05
OfficeDepot::Electronics > Smart Home > Energy Management > Smart Thermostats,6.217588656193483e-05,4.9885757797825536e-05
OfficeDepot::Electronics > Smart Home > Home Access,4.013221318817282e-05,5.208567105985196e-05
OfficeDepot::Electronics > Smart Home > Home Access > Smart Doorbells,5.652981401440599e-05,4.924210511034775e-05
OfficeDepot::Electronics > Smart Home > Home Automation,3.0195219803020347e-05,0.00011916347971338399
OfficeDepot::Electronics > Smart Home > Home Automation > Smart Hubs,6.171037540565835e-06,3.564273332773241e-05
OfficeDepot::Electronics > Smart Home > Home Automation > Voice Assistants,6.171037540565835e-06,3.564273332773241e-05
OfficeDepot::Electronics > Smart Home > Home Automation > Whole Home WiFi,6.171037540565835e-06,3.564273332773241e-05
OfficeDepot::Electronics > Smart Home > Home Security,9.802174049625644e-05,0.00013802442933764477
OfficeDepot::Electronics > Smart Home > Home Security > Smart Motion Detectors,3.374656518279595e-05,4.3984780987857086e-05
OfficeDepot::Electronics > Smart Home > Home Security > Smart Security Cameras,3.801203274770191e-05,4.306227838291069e-05
OfficeDepot::Electronics > Smart Home > Home Security > Smart Smoke Detectors,1.4440594184645541e-05,3.068850564742639e-05
OfficeDepot::Electronics > Smart Home > Home Security > Smart Surveillance Systems,1.4440594184645541e-05,3.068850564742639e-05
OfficeDepot::Electronics > Smart Home > Smart Lighting,7.178008714229309e-05,9.600628730619299e-05
OfficeDepot::Electronics > Smart Home > Smart Lighting > Smart Light Bulbs,3.267209400623044e-05,4.230942813607539e-05
OfficeDepot::Electronics > Smart Home > Smart Lighting > Smart Outlets,3.643727286132935e-05,4.147876147150345e-05
OfficeDepot::Electronics > Smart Home > Smart Lighting > Smart Plugs,4.0474363018943484e-05,4.354512288467814e-05
OfficeDepot::Electronics > TVs & Home Theater,7.633299709400312e-05,0.00019203469451856963
OfficeDepot::Electronics > TVs & Home Theater > Audio Devices,2.211785953358241e-05,6.61201413590767e-05
OfficeDepot::Electronics > TVs & Home Theater > Audio Devices > Sound Bars,7.509122495312304e-06,3.279449438849001e-05
OfficeDepot::Electronics > TVs & Home Theater > Home Video,8.217898875904893e-06,3.0334195134276387e-05
OfficeDepot::Electronics > TVs & Home Theater > Media Streaming Devices,2.2729910539613443e-05,3.9099231287154304e-05
OfficeDepot::Electronics > TVs & Home Theater > Satellite Radios & Accessories,1.293638630428417e-05,6.08312375545977e-05
OfficeDepot::Electronics > TVs & Home Theater > Satellite Radios & Accessories > Satellite Radios,5.382596707029779e-06,3.60453288052968e-05
OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories,8.84134888503822e-05,0.00020104924591384315
OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories > Switchboxes,9.913088237759072e-06,3.325922470335998e-05
OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories > TV Antennas,9.913088237759072e-06,3.325922470335998e-05
OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories > TV Presentation Kits,9.913088237759072e-06,3.325922470335998e-05
OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories > TV Universal Remotes,9.913088237759072e-06,3.325922470335998e-05
OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories > TV Wall & Ceiling Mounts,3.52550293439048e-05,4.4312032761118795e-05
OfficeDepot::Electronics > TVs & Home Theater > TV & Home Theater Accessories > Turntables,9.913088237759072e-06,3.325922470335998e-05
OfficeDepot::Electronics > TVs & Home Theater > TVs,2.2130164442179627e-05,4.406418122581815e-05
OfficeDepot::Electronics > TVs & Home Theater > Video Equipment,4.086810398654524e-05,0.0001104171851644295
OfficeDepot::Electronics > TVs & Home Theater > Video Equipment > DVD & Blu-Ray Players,3.722742406474251e-05,4.954252748996523e-05
OfficeDepot::Electronics > TVs & Home Theater > Video Equipment > Portable DVD Players,8.499588220609558e-06,3.3719045310516895e-05
OfficeDepot::Electronics > TVs & Home Theater > Video Equipment > Video Recorders,8.499588220609558e-06,3.3719045310516895e-05
OfficeDepot::Electronics > Wearable Technology,0.00012473149482795514,0.00014562987255773222
OfficeDepot::Electronics > Wearable Technology > Fitness Bands,1.8779092158303122e-05,4.143979273186345e-05
OfficeDepot::Electronics > Wearable Technology > Heart Rate Monitors,4.2834765427339055e-05,4.737298402856199e-05
OfficeDepot::Electronics > Wearable Technology > Portable GPS,3.1042587783008306e-05,3.735172523468103e-05
OfficeDepot::Electronics > Wearable Technology > Two-Way Radios & Accessories,4.940168814369828e-05,3.951872456177539e-05
OfficeDepot::Electronics > Wearable Technology > Watches,3.977169584700066e-05,4.158035250236895e-05
OfficeDepot::Equipment,0.00023203999723617937,0.00011857486254406431
OfficeDepot::Equipment > Laundry,6.87379555282467e-05,6.543652486399806e-05
"OfficeDepot::Equipment > Laundry > Laundry Carts, Trucks & Hampers",2.2793457660502767e-05,3.1906041547363005e-05
OfficeDepot::Equipment > Public Spaces,5.776919049184338e-05,5.8600565171126e-05
OfficeDepot::Equipment > Public Spaces > Parts & Accessories,2.438796518362446e-05,3.503124117869304e-05
OfficeDepot::Food Service & Supplies,2.187042048714629e-06,6.699202459947144e-05
"OfficeDepot::Food Service & Supplies > Cups, Lids & Stir Sticks",2.187042048714629e-06,6.699202459947144e-05
OfficeDepot::Furniture,0.00025634962910942456,0.0003046628545496285
OfficeDepot::Furniture > Bathroom,5.7548315162170326e-05,7.49994474084994e-05
OfficeDepot::Furniture > Bathroom > Bath & Shower Accessories,3.733997149093764e-05,4.5328329347728814e-05
OfficeDepot::Furniture > Bathroom > Towels,3.9530930739418265e-05,4.8759702733571236e-05
OfficeDepot::Furniture > Bedroom,4.726569780223985e-05,0.00014167404327700974
OfficeDepot::Furniture > Bedroom > Armoires & Wardrobes,6.642138139894229e-06,3.021518860826538e-05
OfficeDepot::Furniture > Bedroom > Bedding,4.154984897838569e-05,0.00018882481604522516
OfficeDepot::Furniture > Bedroom > Bedding > Bed Sheets,4.554341758540621e-06,3.0716953940339165e-05
OfficeDepot::Furniture > Bedroom > Bedding > Blankets,1.3808930731829326e-05,4.647953009203795e-05
OfficeDepot::Furniture > Bedroom > Bedding > Comforters,4.554341758540621e-06,3.0716953940339165e-05
OfficeDepot::Furniture > Bedroom > Bedding > Duvet Covers,7.4576949838920755e-06,4.2740612966827904e-05
OfficeDepot::Furniture > Bedroom > Bedding > Mattress Pads & Protectors,1.0300660982595615e-05,4.256916962031287e-05
OfficeDepot::Furniture > Bedroom > Bedding > Pillows & Pillowcases,1.1656907571098865e-05,4.232895649373233e-05
OfficeDepot::Furniture > Bedroom > Dressers,6.642138139894229e-06,3.021518860826538e-05
OfficeDepot::Furniture > Bedroom > Headboards,1.6145881480074573e-05,4.571504994853924e-05
OfficeDepot::Furniture > Bedroom > Mattresses,1.8474061735852958e-05,4.203901365458526e-05
OfficeDepot::Furniture > Bookcases,4.6641000234322466e-05,8.996680126386599e-05
OfficeDepot::Furniture > Bookcases > Metal Bookcases,1.0733396945253258e-05,3.0524557601314806e-05
OfficeDepot::Furniture > Bookcases > Wood Bookcases,1.0733396945253258e-05,3.0524557601314806e-05
OfficeDepot::Furniture > Carts & Stands,6.943754753950205e-05,9.957662853202369e-05
OfficeDepot::Furniture > Carts & Stands > Carts,9.248531389001784e-05,0.00019486668681513485
OfficeDepot::Furniture > Carts & Stands > Carts > AV Carts,1.0117460582351282e-05,3.176976136906451e-05
OfficeDepot::Furniture > Carts & Stands > Carts > Charging Carts & Stations,1.0117460582351282e-05,3.176976136906451e-05
OfficeDepot::Furniture > Carts & Stands > Carts > File & Storage Carts,2.407757814791872e-05,4.0506489172970564e-05
OfficeDepot::Furniture > Carts & Stands > Carts > Laptop & Mobile Workstations,1.0117460582351282e-05,3.176976136906451e-05
OfficeDepot::Furniture > Carts & Stands > Carts > Transporting Carts,1.0117460582351282e-05,3.176976136906451e-05
OfficeDepot::Furniture > Carts & Stands > Carts > Utility Carts,1.0117460582351282e-05,3.176976136906451e-05
OfficeDepot::Furniture > Carts & Stands > Podiums & Lecterns,6.147791307311613e-05,8.134796108699591e-05
OfficeDepot::Furniture > Carts & Stands > Podiums & Lecterns > Standard Podiums & Lecterns,2.8849296536961095e-05,3.8303811024172675e-05
OfficeDepot::Furniture > Carts & Stands > Podiums & Lecterns > Tabletop Podiums & Lecterns,2.897711026112585e-05,3.8381408140171213e-05
OfficeDepot::Furniture > Carts & Stands > Stands,0.00012245338951751098,0.0001148497633225637
OfficeDepot::Furniture > Carts & Stands > Stands > AV Stands & Mounts,0.00010094758590395936,4.8189075826413035e-05
OfficeDepot::Furniture > Carts & Stands > Stands > Printer Stands,1.9262382214867123e-05,2.815776816913938e-05
OfficeDepot::Furniture > Carts & Stands > Stands > TV Stands,3.443635654444765e-05,4.3174174608027835e-05
OfficeDepot::Furniture > Chair Mats & Floor Mats,7.839000797195948e-05,7.564854648201526e-05
OfficeDepot::Furniture > Chair Mats & Floor Mats > Chair Mats,3.776834494173554e-05,4.009535720909448e-05
OfficeDepot::Furniture > Chair Mats & Floor Mats > Floor Mats,7.50503016415404e-05,5.026214990621916e-05
OfficeDepot::Furniture > Chairs & Seating,0.00039128495414664547,0.0003296764952108083
OfficeDepot::Furniture > Chairs & Seating > Accent Chairs & Ottomans,6.156903341744178e-05,4.547516716199302e-05
OfficeDepot::Furniture > Chairs & Seating > Big & Tall Chairs,5.725058526002335e-05,4.178058406727871e-05
OfficeDepot::Furniture > Chairs & Seating > Chair Accessories,6.237102258148184e-05,3.935703502034232e-05
OfficeDepot::Furniture > Chairs & Seating > Classroom Seating,4.674945673008882e-05,3.597157639217932e-05
OfficeDepot::Furniture > Chairs & Seating > Drafting Chairs,8.411224710814449e-05,6.00584701734605e-05
OfficeDepot::Furniture > Chairs & Seating > Ergonomic Office Chairs,3.5763373854490025e-05,3.727406478972148e-05
OfficeDepot::Furniture > Chairs & Seating > Folding Chairs,5.348382830857301e-05,3.968888667075061e-05
OfficeDepot::Furniture > Chairs & Seating > Gaming Chairs,4.420947182599426e-05,4.1321904404575366e-05
OfficeDepot::Furniture > Chairs & Seating > Massage Chairs,6.413472977743124e-05,5.7155386185051634e-05
OfficeDepot::Furniture > Chairs & Seating > Office Chairs,4.205665870503921e-05,4.1400603986721846e-05
OfficeDepot::Furniture > Chairs & Seating > Reception Seating,4.661671084749211e-05,3.5924329122443664e-05
OfficeDepot::Furniture > Chairs & Seating > Recliners,4.035982322048784e-05,3.8401411235399426e-05
OfficeDepot::Furniture > Chairs & Seating > Sofas & Lounge Chairs,4.041720610046145e-05,4.127698483080217e-05
OfficeDepot::Furniture > Chairs & Seating > Stackable Chairs,6.355139132400264e-05,4.921143422445959e-05
OfficeDepot::Furniture > Chairs & Seating > Stools,3.702712229437388e-05,3.662847490960018e-05
OfficeDepot::Furniture > Chairs & Seating > Task Chairs,7.170968967234991e-05,5.7391167408678025e-05
OfficeDepot::Furniture > Cubicle Systems,0.0001944991251670543,9.792911972308848e-05
OfficeDepot::Furniture > Cubicle Systems > Panel & Cubicle System Accessories,0.00016131587697742081,5.740261910837918e-05
OfficeDepot::Furniture > Cubicle Systems > Panel & Cubicle Systems,0.00012231191844731823,4.8851587739645205e-05
OfficeDepot::Furniture > Cubicle Systems > Portable Partitions,6.135218041948506e-05,3.677539105481524e-05
OfficeDepot::Furniture > Desks,0.0004047242965975053,0.00028986266079894
OfficeDepot::Furniture > Desks > Active Workstations,2.4709497031935984e-05,2.7841835011774196e-05
OfficeDepot::Furniture > Desks > Commercial Grade Desks,2.4709497031935984e-05,2.7841835011774196e-05
OfficeDepot::Furniture > Desks > Computer Desks,8.71473696422727e-05,4.462381587407615e-05
OfficeDepot::Furniture > Desks > Corner & L-Shaped Desks,2.4709497031935984e-05,2.7841835011774196e-05
OfficeDepot::Furniture > Desks > Desk Components,0.00012534291061094352,5.6412577103568385e-05
OfficeDepot::Furniture > Desks > Executive Desks,4.824249951112373e-05,3.5199311270669206e-05
OfficeDepot::Furniture > Desks > Hutches,8.76811135963123e-05,4.3077185758644226e-05
OfficeDepot::Furniture > Desks > Portable Desks,8.643005145568929e-05,4.443101590226175e-05
OfficeDepot::Furniture > Desks > Standing Desk Converters,4.178101054670249e-05,3.629566772097612e-05
OfficeDepot::Furniture > Desks > Standing Desks,4.599201157933693e-05,3.838096017248462e-05
OfficeDepot::Furniture > Desks > Student Desks,6.591686543121993e-05,3.750526054708254e-05
OfficeDepot::Furniture > Desks > Writing Desks,8.622760325634371e-05,4.4376602103953335e-05
OfficeDepot::Furniture > File Cabinets,3.225620696362366e-05,4.0990887776130007e-05
OfficeDepot::Furniture > Furniture Accessories,5.8110517866969784e-05,0.00010233530046701829
