source,target,rel,weight
OfficeDepot::Electronics > Audio,OfficeDepot::Electronics > Audio > Docks & Radios,CHILD_OF,1.0
OfficeDepot::Electronics > Audio,OfficeDepot::Electronics > Audio > Headphones,CHILD_OF,1.0
OfficeDepot::Electronics > Audio,OfficeDepot::Electronics > Audio > Home Audio,CHILD_OF,1.0
OfficeDepot::Electronics > Audio,OfficeDepot::Electronics > Audio > Wireless & Bluetooth Speakers,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Audio Accessories,OfficeDepot::Electronics > Audio > Audio Accessories > AV Receivers & Amplifiers,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Audio Accessories,OfficeDepot::Electronics > Audio > Audio Accessories > Audio Cables & Adapters,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Audio Accessories,OfficeDepot::Electronics > Audio > Audio Accessories > FM Transmitters & Receivers,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Audio Accessories,OfficeDepot::Electronics > Audio > Audio Accessories > Microphone Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Audio Accessories,OfficeDepot::Electronics > Audio > Audio Accessories > Microphones,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Audio Accessories,OfficeDepot::Electronics > Audio > Audio Accessories > Radio & Stereo Antennas,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Audio Accessories,OfficeDepot::Electronics > Audio > Audio Accessories > iPad Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Docks & Radios,OfficeDepot::Electronics > Audio > Docks & Radios > Clock Radios & Alarm Clocks,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Docks & Radios,OfficeDepot::Electronics > Audio > Docks & Radios > Docking Stations,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Docks & Radios,OfficeDepot::Electronics > Audio > Docks & Radios > MP3 Players,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Docks & Radios,OfficeDepot::Electronics > Audio > Docks & Radios > Public Address Systems,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Headphones,OfficeDepot::Electronics > Audio > Headphones > Earbuds & In-Ear Headphones,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Headphones,OfficeDepot::Electronics > Audio > Headphones > Gaming Headsets,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Headphones,OfficeDepot::Electronics > Audio > Headphones > On-Ear Headphones,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Headphones,OfficeDepot::Electronics > Audio > Headphones > Over-The-Ear Headphones,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Headphones,OfficeDepot::Electronics > Audio > Headphones > Wireless Headphones,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Home Audio,OfficeDepot::Electronics > Audio > Home Audio > Ceiling & Wall Speakers,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Home Audio,OfficeDepot::Electronics > Audio > Home Audio > Home Speakers,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Home Audio,OfficeDepot::Electronics > Audio > Home Audio > Stereos & Boomboxes,CHILD_OF,1.0
OfficeDepot::Electronics > Audio > Home Audio,OfficeDepot::Electronics > Audio > Home Audio > Voice Recorders,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection,OfficeDepot::Electronics > Batteries & Power Protection > AV Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection,OfficeDepot::Electronics > Batteries & Power Protection > Alkaline Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection,OfficeDepot::Electronics > Batteries & Power Protection > Chargers & Adapters,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection,OfficeDepot::Electronics > Batteries & Power Protection > Lithium Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection,OfficeDepot::Electronics > Batteries & Power Protection > Mobile Printer Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection,OfficeDepot::Electronics > Batteries & Power Protection > Power & Surge Protectors,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection,OfficeDepot::Electronics > Batteries & Power Protection > Power Inverters,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection,OfficeDepot::Electronics > Batteries & Power Protection > Rechargeable Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection,OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection,OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection,"OfficeDepot::Electronics > Batteries & Power Protection > Watch, Calculator & Specialty Batteries",CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > AV Batteries,OfficeDepot::Electronics > Batteries & Power Protection > AV Batteries > Camcorder Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > AV Batteries,OfficeDepot::Electronics > Batteries & Power Protection > AV Batteries > Camera Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > AV Batteries,OfficeDepot::Electronics > Batteries & Power Protection > AV Batteries > Cordless Phone Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > AV Batteries,OfficeDepot::Electronics > Batteries & Power Protection > AV Batteries > Two-Way Radio Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > Alkaline Batteries,OfficeDepot::Electronics > Batteries & Power Protection > Alkaline Batteries > 9-Volt Alkaline Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > Alkaline Batteries,OfficeDepot::Electronics > Batteries & Power Protection > Alkaline Batteries > AA Alkaline Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > Alkaline Batteries,OfficeDepot::Electronics > Batteries & Power Protection > Alkaline Batteries > AAA Alkaline Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > Alkaline Batteries,OfficeDepot::Electronics > Batteries & Power Protection > Alkaline Batteries > C & D Alkaline Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > Power & Surge Protectors,OfficeDepot::Electronics > Batteries & Power Protection > Power & Surge Protectors > Extension Cords,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > Power & Surge Protectors,OfficeDepot::Electronics > Batteries & Power Protection > Power & Surge Protectors > Power & Surge Strips,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > Rechargeable Batteries,OfficeDepot::Electronics > Batteries & Power Protection > Rechargeable Batteries > AA Rechargeable Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > Rechargeable Batteries,OfficeDepot::Electronics > Batteries & Power Protection > Rechargeable Batteries > AAA Rechargeable Batteries,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup,OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup > Rack-Mounted UPS,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup,OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup > Standalone UPS,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup Accessories,OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup Accessories > Power Distribution Units,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup Accessories,OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup Accessories > UPS Backplate Kits,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup Accessories,OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup Accessories > UPS Battery Cartridges,CHILD_OF,1.0
OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup Accessories,OfficeDepot::Electronics > Batteries & Power Protection > UPS Battery Backup Accessories > UPS Remote Management Cards,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders,OfficeDepot::Electronics > Cameras & Camcorders > Binoculars,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders,OfficeDepot::Electronics > Cameras & Camcorders > Camcorder Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders,OfficeDepot::Electronics > Cameras & Camcorders > Camcorders,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders,OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders,OfficeDepot::Electronics > Cameras & Camcorders > Camera Memory Cards,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders,OfficeDepot::Electronics > Cameras & Camcorders > Digital Cameras,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders,OfficeDepot::Electronics > Cameras & Camcorders > Digital Picture Frames,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders,OfficeDepot::Electronics > Cameras & Camcorders > Security Cameras & Surveillance,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camcorder Accessories,OfficeDepot::Electronics > Cameras & Camcorders > Camcorder Accessories > Camcorder Attachments,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camcorder Accessories,OfficeDepot::Electronics > Cameras & Camcorders > Camcorder Accessories > Camcorder Kits,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camcorders,OfficeDepot::Electronics > Cameras & Camcorders > Camcorders > Action Cameras,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camcorders,OfficeDepot::Electronics > Cameras & Camcorders > Camcorders > Flash Memory Camcorders,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories,OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories > Camera Attachments,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories,OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories > Camera Cases & Bags,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories,"OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories > Camera Chargers, Docks & Adapters",CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories,OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories > Camera Film,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories,OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories > Camera Lenses & Flashes,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories,OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories > Protectants & Cleaners,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories,OfficeDepot::Electronics > Cameras & Camcorders > Camera Accessories > Tripods,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camera Memory Cards,OfficeDepot::Electronics > Cameras & Camcorders > Camera Memory Cards > Compact Flash Memory Cards,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camera Memory Cards,OfficeDepot::Electronics > Cameras & Camcorders > Camera Memory Cards > Memory Card Readers & Adapters,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Camera Memory Cards,OfficeDepot::Electronics > Cameras & Camcorders > Camera Memory Cards > Secure Digital Memory Cards,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Digital Cameras,OfficeDepot::Electronics > Cameras & Camcorders > Digital Cameras > DSLR Cameras,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Digital Cameras,OfficeDepot::Electronics > Cameras & Camcorders > Digital Cameras > Point & Shoot Cameras,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Security Cameras & Surveillance,OfficeDepot::Electronics > Cameras & Camcorders > Security Cameras & Surveillance > Security Camera Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Security Cameras & Surveillance,OfficeDepot::Electronics > Cameras & Camcorders > Security Cameras & Surveillance > Security Camera Bundles,CHILD_OF,1.0
OfficeDepot::Electronics > Cameras & Camcorders > Security Cameras & Surveillance,OfficeDepot::Electronics > Cameras & Camcorders > Security Cameras & Surveillance > Security Cameras,CHILD_OF,1.0
OfficeDepot::Electronics > Car Electronics & GPS,OfficeDepot::Electronics > Car Electronics & GPS > GPS Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Car Electronics & GPS,OfficeDepot::Electronics > Car Electronics & GPS > Vehicle GPS,CHILD_OF,1.0
OfficeDepot::Electronics > Drones & Accessories,OfficeDepot::Electronics > Drones & Accessories > Drones,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables,OfficeDepot::Electronics > Networking & Cables > Cable Boxes,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables,OfficeDepot::Electronics > Networking & Cables > Cables,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables,OfficeDepot::Electronics > Networking & Cables > KVM Switches & Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables,OfficeDepot::Electronics > Networking & Cables > Modems,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables,OfficeDepot::Electronics > Networking & Cables > Network Switches & Hubs,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables,OfficeDepot::Electronics > Networking & Cables > Networking Transceivers & Converters,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables,OfficeDepot::Electronics > Networking & Cables > Patch Panels,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables,OfficeDepot::Electronics > Networking & Cables > Print Servers,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables,OfficeDepot::Electronics > Networking & Cables > Security Hardware,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables,OfficeDepot::Electronics > Networking & Cables > Terminal Servers,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables,"OfficeDepot::Electronics > Networking & Cables > USB Hubs, Adapters & Switches",CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables,OfficeDepot::Electronics > Networking & Cables > Wired Adapters & Routers,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables,OfficeDepot::Electronics > Networking & Cables > Wireless Networking,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Cables,OfficeDepot::Electronics > Networking & Cables > Cables > Audio Cables,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Cables,OfficeDepot::Electronics > Networking & Cables > Cables > Cable Management,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Cables,OfficeDepot::Electronics > Networking & Cables > Cables > Computer Cables,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Cables,OfficeDepot::Electronics > Networking & Cables > Cables > Ethernet Cables,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Cables,OfficeDepot::Electronics > Networking & Cables > Cables > HDMI Cables,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Cables,OfficeDepot::Electronics > Networking & Cables > Cables > Networking Tools,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Cables,OfficeDepot::Electronics > Networking & Cables > Cables > Peripheral Device Cables,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Cables,OfficeDepot::Electronics > Networking & Cables > Cables > Photo/Video Cables,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Cables,OfficeDepot::Electronics > Networking & Cables > Cables > Portable Device Cables,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Cables,OfficeDepot::Electronics > Networking & Cables > Cables > Power Cables,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Cables,OfficeDepot::Electronics > Networking & Cables > Cables > Serial Cables,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Cables,OfficeDepot::Electronics > Networking & Cables > Cables > Storage Device Cables,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Cables,OfficeDepot::Electronics > Networking & Cables > Cables > USB Cables,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > KVM Switches & Accessories,OfficeDepot::Electronics > Networking & Cables > KVM Switches & Accessories > KVM Modules,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Modems,OfficeDepot::Electronics > Networking & Cables > Modems > Analog Modems,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Modems,OfficeDepot::Electronics > Networking & Cables > Modems > Cable Modems,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Modems,OfficeDepot::Electronics > Networking & Cables > Modems > Modem Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Network Switches & Hubs,OfficeDepot::Electronics > Networking & Cables > Network Switches & Hubs > Managed Switches,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Network Switches & Hubs,OfficeDepot::Electronics > Networking & Cables > Network Switches & Hubs > Unmanaged Switches,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Security Hardware,OfficeDepot::Electronics > Networking & Cables > Security Hardware > Firewall Devices,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Security Hardware,OfficeDepot::Electronics > Networking & Cables > Security Hardware > Security Tokens,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Wired Adapters & Routers,OfficeDepot::Electronics > Networking & Cables > Wired Adapters & Routers > Wired Adapters,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Wired Adapters & Routers,OfficeDepot::Electronics > Networking & Cables > Wired Adapters & Routers > Wired Routers,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Wireless Networking,OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wifi Adapters,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Wireless Networking,OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wifi Antennas,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Wireless Networking,OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wifi Extenders,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Wireless Networking,OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wifi Routers,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Wireless Networking,OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wireless Access Points,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Wireless Networking,OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wireless Networking Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Networking & Cables > Wireless Networking,OfficeDepot::Electronics > Networking & Cables > Wireless Networking > Wireless Tools,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment,OfficeDepot::Electronics > Office Equipment > Binding Equipment,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment,OfficeDepot::Electronics > Office Equipment > Calculators,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment,OfficeDepot::Electronics > Office Equipment > Cash Registers & Supplies,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment,OfficeDepot::Electronics > Office Equipment > Fax Machines,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment,OfficeDepot::Electronics > Office Equipment > Paper-Folding Machines,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment,OfficeDepot::Electronics > Office Equipment > Point of Sale Systems,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment,OfficeDepot::Electronics > Office Equipment > Projector Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment,OfficeDepot::Electronics > Office Equipment > Projectors,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment,OfficeDepot::Electronics > Office Equipment > Scanners & Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment,OfficeDepot::Electronics > Office Equipment > Shredders,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment,OfficeDepot::Electronics > Office Equipment > Time Clocks,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment,OfficeDepot::Electronics > Office Equipment > Typewriters & Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Binding Equipment,OfficeDepot::Electronics > Office Equipment > Binding Equipment > Binding Combs & Spines,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Binding Equipment,OfficeDepot::Electronics > Office Equipment > Binding Equipment > Binding Covers,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Binding Equipment,OfficeDepot::Electronics > Office Equipment > Binding Equipment > Binding Systems,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Calculators,OfficeDepot::Electronics > Office Equipment > Calculators > Basic Calculators,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Calculators,OfficeDepot::Electronics > Office Equipment > Calculators > Calculator Supplies,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Calculators,OfficeDepot::Electronics > Office Equipment > Calculators > Financial Calculators,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Calculators,OfficeDepot::Electronics > Office Equipment > Calculators > Graphing Calculators,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Calculators,OfficeDepot::Electronics > Office Equipment > Calculators > Printing Calculators,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Calculators,OfficeDepot::Electronics > Office Equipment > Calculators > Scientific Calculators,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Cash Registers & Supplies,OfficeDepot::Electronics > Office Equipment > Cash Registers & Supplies > Cash Register Supplies,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Point of Sale Systems,OfficeDepot::Electronics > Office Equipment > Point of Sale Systems > Point of Sale Terminal Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Projector Accessories,OfficeDepot::Electronics > Office Equipment > Projector Accessories > Projector Lamps,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Projector Accessories,OfficeDepot::Electronics > Office Equipment > Projector Accessories > Projector Mounts,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Projector Accessories,OfficeDepot::Electronics > Office Equipment > Projector Accessories > Projector Remotes,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Projector Accessories,OfficeDepot::Electronics > Office Equipment > Projector Accessories > Projector Screens,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Scanners & Accessories,OfficeDepot::Electronics > Office Equipment > Scanners & Accessories > Scanner Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Scanners & Accessories,OfficeDepot::Electronics > Office Equipment > Scanners & Accessories > Scanners,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Shredders,OfficeDepot::Electronics > Office Equipment > Shredders > Shredder Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Time Clocks,OfficeDepot::Electronics > Office Equipment > Time Clocks > Time Card Racks,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Time Clocks,OfficeDepot::Electronics > Office Equipment > Time Clocks > Time Cards & Badges,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Time Clocks,OfficeDepot::Electronics > Office Equipment > Time Clocks > Time Clock Supplies,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Time Clocks,OfficeDepot::Electronics > Office Equipment > Time Clocks > Time Clock Systems,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Typewriters & Accessories,OfficeDepot::Electronics > Office Equipment > Typewriters & Accessories > Correctable Typewriter Ribbons,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Typewriters & Accessories,OfficeDepot::Electronics > Office Equipment > Typewriters & Accessories > Typewriter Ribbons,CHILD_OF,1.0
OfficeDepot::Electronics > Office Equipment > Typewriters & Accessories,OfficeDepot::Electronics > Office Equipment > Typewriters & Accessories > Typewriters,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories,OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories,OfficeDepot::Electronics > Phones & Accessories > Cell Phones,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories,OfficeDepot::Electronics > Phones & Accessories > Conferencing,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories,OfficeDepot::Electronics > Phones & Accessories > Multi-Line Phones,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories,OfficeDepot::Electronics > Phones & Accessories > PDA Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories,OfficeDepot::Electronics > Phones & Accessories > Phone Accessories,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories,OfficeDepot::Electronics > Phones & Accessories > Single-Line Phones,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories,OfficeDepot::Electronics > Phones & Accessories > Telecom Gateways & Routers,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories,OfficeDepot::Electronics > Phones & Accessories > VoIP,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Bluetooth Headsets,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Cases,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Chargers & Adapters,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Corded Headsets,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Grips,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Kits,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Screen Protectors,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Signal Boosters,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Cell Phone Stands,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > Selfie Sticks,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories,OfficeDepot::Electronics > Phones & Accessories > Cell Phone Accessories > UV Phone Sanitizers,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Cell Phones,OfficeDepot::Electronics > Phones & Accessories > Cell Phones > Smartphones,CHILD_OF,1.0
OfficeDepot::Electronics > Phones & Accessories > Conferencing,OfficeDepot::Electronics > Phones & Accessories > Conferencing > Teleconferencing,CHILD_OF,1.0
