uid,retailer,name,path,level,items,is_leaf,in_scope,coreness
"OfficeDepot::Office Supplies > Basic Supplies > Paper Punches, Cutters & Folding Machines > Paper Trimmers",OfficeDepot,Paper Trimmers,"Office Supplies > Basic Supplies > Paper Punches, Cutters & Folding Machines > Paper Trimmers",4,38.0,True,True,
OfficeDepot::Office Supplies > Basic Supplies > Rubber Bands,OfficeDepot,Rubber Bands,Office Supplies > Basic Supplies > Rubber Bands,3,62.0,True,True,
"OfficeDepot::Office Supplies > Basic Supplies > Rulers, Yardsticks & Tape Measures",OfficeDepot,"Rulers, Yardsticks & Tape Measures","Office Supplies > Basic Supplies > Rulers, Yardsticks & Tape Measures",3,56.0,False,True,
"OfficeDepot::Office Supplies > Basic Supplies > Rulers, Yardsticks & Tape Measures > Rulers",OfficeDepot,Rulers,"Office Supplies > Basic Supplies > Rulers, Yardsticks & Tape Measures > Rulers",4,42.0,True,True,
"OfficeDepot::Office Supplies > Basic Supplies > Rulers, Yardsticks & Tape Measures > Tape Measures",OfficeDepot,Tape Measures,"Office Supplies > Basic Supplies > Rulers, Yardsticks & Tape Measures > Tape Measures",4,9.0,True,True,
"OfficeDepot::Office Supplies > Basic Supplies > Rulers, Yardsticks & Tape Measures > Yardsticks",OfficeDepot,Yardsticks,"Office Supplies > Basic Supplies > Rulers, Yardsticks & Tape Measures > Yardsticks",4,5.0,True,True,
OfficeDepot::Office Supplies > Basic Supplies > Scissors,OfficeDepot,Scissors,Office Supplies > Basic Supplies > Scissors,3,76.0,True,True,
OfficeDepot::Office Supplies > Basic Supplies > Stamps & Stamp Pads,OfficeDepot,Stamps & Stamp Pads,Office Supplies > Basic Supplies > Stamps & Stamp Pads,3,343.0,False,True,
OfficeDepot::Office Supplies > Basic Supplies > Stamps & Stamp Pads > Stamp Pads & Refills,OfficeDepot,Stamp Pads & Refills,Office Supplies > Basic Supplies > Stamps & Stamp Pads > Stamp Pads & Refills,4,84.0,True,True,
OfficeDepot::Office Supplies > Basic Supplies > Stamps & Stamp Pads > Stamps & Print Kits,OfficeDepot,Stamps & Print Kits,Office Supplies > Basic Supplies > Stamps & Stamp Pads > Stamps & Print Kits,4,258.0,True,True,
OfficeDepot::Office Supplies > Basic Supplies > Staplers & Staples,OfficeDepot,Staplers & Staples,Office Supplies > Basic Supplies > Staplers & Staples,3,139.0,False,True,
OfficeDepot::Office Supplies > Basic Supplies > Staplers & Staples > Electric Staplers,OfficeDepot,Electric Staplers,Office Supplies > Basic Supplies > Staplers & Staples > Electric Staplers,4,14.0,True,True,
OfficeDepot::Office Supplies > Basic Supplies > Staplers & Staples > Heavy-Duty Staplers,OfficeDepot,Heavy-Duty Staplers,Office Supplies > Basic Supplies > Staplers & Staples > Heavy-Duty Staplers,4,25.0,True,True,
OfficeDepot::Office Supplies > Basic Supplies > Staplers & Staples > Reduced Effort & Basic Staplers,OfficeDepot,Reduced Effort & Basic Staplers,Office Supplies > Basic Supplies > Staplers & Staples > Reduced Effort & Basic Staplers,4,86.0,True,True,
OfficeDepot::Office Supplies > Basic Supplies > Staplers & Staples > Specialty Staplers,OfficeDepot,Specialty Staplers,Office Supplies > Basic Supplies > Staplers & Staples > Specialty Staplers,4,8.0,True,True,
OfficeDepot::Office Supplies > Basic Supplies > Staplers & Staples > Staple Removers,OfficeDepot,Staple Removers,Office Supplies > Basic Supplies > Staplers & Staples > Staple Removers,4,8.0,True,True,
OfficeDepot::Office Supplies > Basic Supplies > Staplers & Staples > Staples,OfficeDepot,Staples,Office Supplies > Basic Supplies > Staplers & Staples > Staples,4,31.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories,OfficeDepot,Binders & Accessories,Office Supplies > Binders & Accessories,2,1243.0,False,True,
OfficeDepot::Office Supplies > Binders & Accessories > Binder Accessories,OfficeDepot,Binder Accessories,Office Supplies > Binders & Accessories > Binder Accessories,3,72.0,False,True,
OfficeDepot::Office Supplies > Binders & Accessories > Binder Accessories > Pencil Pouches,OfficeDepot,Pencil Pouches,Office Supplies > Binders & Accessories > Binder Accessories > Pencil Pouches,4,33.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Binder Accessories > Ring Binder Accessories,OfficeDepot,Ring Binder Accessories,Office Supplies > Binders & Accessories > Binder Accessories > Ring Binder Accessories,4,72.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Binders,OfficeDepot,Binders,Office Supplies > Binders & Accessories > Binders,3,401.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Binding,OfficeDepot,Binding,Office Supplies > Binders & Accessories > Binding,3,47.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Clipboards,OfficeDepot,Clipboards,Office Supplies > Binders & Accessories > Clipboards,3,106.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Dividers & Tabs,OfficeDepot,Dividers & Tabs,Office Supplies > Binders & Accessories > Dividers & Tabs,3,246.0,False,True,
OfficeDepot::Office Supplies > Binders & Accessories > Dividers & Tabs > Dividers,OfficeDepot,Dividers,Office Supplies > Binders & Accessories > Dividers & Tabs > Dividers,4,214.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Dividers & Tabs > Tabs,OfficeDepot,Tabs,Office Supplies > Binders & Accessories > Dividers & Tabs > Tabs,4,32.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Report Covers & Portfolios,OfficeDepot,Report Covers & Portfolios,Office Supplies > Binders & Accessories > Report Covers & Portfolios,3,274.0,False,True,
OfficeDepot::Office Supplies > Binders & Accessories > Report Covers & Portfolios > Professional Portfolios,OfficeDepot,Professional Portfolios,Office Supplies > Binders & Accessories > Report Covers & Portfolios > Professional Portfolios,4,12.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Report Covers & Portfolios > Report Covers,OfficeDepot,Report Covers,Office Supplies > Binders & Accessories > Report Covers & Portfolios > Report Covers,4,64.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Report Covers & Portfolios > Report Covers With Fasteners,OfficeDepot,Report Covers With Fasteners,Office Supplies > Binders & Accessories > Report Covers & Portfolios > Report Covers With Fasteners,4,27.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Report Covers & Portfolios > Twin Pocket Portfolios,OfficeDepot,Twin Pocket Portfolios,Office Supplies > Binders & Accessories > Report Covers & Portfolios > Twin Pocket Portfolios,4,199.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Report Covers & Portfolios > Twin Pocket With Fastener Portfolios,OfficeDepot,Twin Pocket With Fastener Portfolios,Office Supplies > Binders & Accessories > Report Covers & Portfolios > Twin Pocket With Fastener Portfolios,4,56.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Sheet Protectors,OfficeDepot,Sheet Protectors,Office Supplies > Binders & Accessories > Sheet Protectors,3,74.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Specialty Binders,OfficeDepot,Specialty Binders,Office Supplies > Binders & Accessories > Specialty Binders,3,38.0,False,True,
OfficeDepot::Office Supplies > Binders & Accessories > Specialty Binders > Data Binders,OfficeDepot,Data Binders,Office Supplies > Binders & Accessories > Specialty Binders > Data Binders,4,5.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Specialty Binders > Easel Binders,OfficeDepot,Easel Binders,Office Supplies > Binders & Accessories > Specialty Binders > Easel Binders,4,2.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Specialty Binders > Hanging Binders,OfficeDepot,Hanging Binders,Office Supplies > Binders & Accessories > Specialty Binders > Hanging Binders,4,2.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Specialty Binders > Ledger & Post Binders,OfficeDepot,Ledger & Post Binders,Office Supplies > Binders & Accessories > Specialty Binders > Ledger & Post Binders,4,21.0,True,True,
OfficeDepot::Office Supplies > Binders & Accessories > Specialty Binders > Zippered Binders,OfficeDepot,Zippered Binders,Office Supplies > Binders & Accessories > Specialty Binders > Zippered Binders,4,8.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping,OfficeDepot,Business Forms & Bookkeeping,Office Supplies > Business Forms & Bookkeeping,2,637.0,False,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Business Forms,OfficeDepot,Business Forms,Office Supplies > Business Forms & Bookkeeping > Business Forms,3,129.0,False,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Business Forms > Gift Certificates,OfficeDepot,Gift Certificates,Office Supplies > Business Forms & Bookkeeping > Business Forms > Gift Certificates,4,5.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Business Forms > Guest Checks,OfficeDepot,Guest Checks,Office Supplies > Business Forms & Bookkeeping > Business Forms > Guest Checks,4,6.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Business Forms > Invoices & Statements,OfficeDepot,Invoices & Statements,Office Supplies > Business Forms & Bookkeeping > Business Forms > Invoices & Statements,4,54.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Business Forms > Order & Service Forms,OfficeDepot,Order & Service Forms,Office Supplies > Business Forms & Bookkeeping > Business Forms > Order & Service Forms,4,43.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Business Forms > Receipts,OfficeDepot,Receipts,Office Supplies > Business Forms & Bookkeeping > Business Forms > Receipts,4,18.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Business Forms > Shipping & Receiving Forms,OfficeDepot,Shipping & Receiving Forms,Office Supplies > Business Forms & Bookkeeping > Business Forms > Shipping & Receiving Forms,4,3.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Employee Management,OfficeDepot,Employee Management,Office Supplies > Business Forms & Bookkeeping > Employee Management,3,88.0,False,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Employee Management > Attendance Forms,OfficeDepot,Attendance Forms,Office Supplies > Business Forms & Bookkeeping > Employee Management > Attendance Forms,4,16.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Employee Management > Employee Folders,OfficeDepot,Employee Folders,Office Supplies > Business Forms & Bookkeeping > Employee Management > Employee Folders,4,21.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Employee Management > Employee Management & Compliance Software,OfficeDepot,Employee Management & Compliance Software,Office Supplies > Business Forms & Bookkeeping > Employee Management > Employee Management & Compliance Software,4,33.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Employee Management > Hiring Forms,OfficeDepot,Hiring Forms,Office Supplies > Business Forms & Bookkeeping > Employee Management > Hiring Forms,4,4.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Employee Management > Performance & Discipline Forms,OfficeDepot,Performance & Discipline Forms,Office Supplies > Business Forms & Bookkeeping > Employee Management > Performance & Discipline Forms,4,39.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Financial Bookkeeping,OfficeDepot,Financial Bookkeeping,Office Supplies > Business Forms & Bookkeeping > Financial Bookkeeping,3,81.0,False,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Financial Bookkeeping > Accounting Books,OfficeDepot,Accounting Books,Office Supplies > Business Forms & Bookkeeping > Financial Bookkeeping > Accounting Books,4,62.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Financial Bookkeeping > Checks,OfficeDepot,Checks,Office Supplies > Business Forms & Bookkeeping > Financial Bookkeeping > Checks,4,11.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Financial Bookkeeping > Columnar Pads,OfficeDepot,Columnar Pads,Office Supplies > Business Forms & Bookkeeping > Financial Bookkeeping > Columnar Pads,4,28.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Financial Bookkeeping > Mileage Logs,OfficeDepot,Mileage Logs,Office Supplies > Business Forms & Bookkeeping > Financial Bookkeeping > Mileage Logs,4,6.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Legal Forms,OfficeDepot,Legal Forms,Office Supplies > Business Forms & Bookkeeping > Legal Forms,3,32.0,False,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Legal Forms > Personal Law & Power of Attorney Forms,OfficeDepot,Personal Law & Power of Attorney Forms,Office Supplies > Business Forms & Bookkeeping > Legal Forms > Personal Law & Power of Attorney Forms,4,29.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Legal Forms > Real Estate & Leasing Forms,OfficeDepot,Real Estate & Leasing Forms,Office Supplies > Business Forms & Bookkeeping > Legal Forms > Real Estate & Leasing Forms,4,16.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Medical Forms,OfficeDepot,Medical Forms,Office Supplies > Business Forms & Bookkeeping > Medical Forms,3,48.0,False,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Medical Forms > ADA Dental Forms,OfficeDepot,ADA Dental Forms,Office Supplies > Business Forms & Bookkeeping > Medical Forms > ADA Dental Forms,4,2.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Medical Forms > Claim Forms,OfficeDepot,Claim Forms,Office Supplies > Business Forms & Bookkeeping > Medical Forms > Claim Forms,4,24.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Medical Forms > HIPAA Compliance Forms,OfficeDepot,HIPAA Compliance Forms,Office Supplies > Business Forms & Bookkeeping > Medical Forms > HIPAA Compliance Forms,4,24.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Medical Forms > UB-04 Forms,OfficeDepot,UB-04 Forms,Office Supplies > Business Forms & Bookkeeping > Medical Forms > UB-04 Forms,4,22.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Tax Forms,OfficeDepot,Tax Forms,Office Supplies > Business Forms & Bookkeeping > Tax Forms,3,298.0,False,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Tax Forms > 1099 Tax Forms,OfficeDepot,1099 Tax Forms,Office Supplies > Business Forms & Bookkeeping > Tax Forms > 1099 Tax Forms,4,131.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Tax Forms > ACA Tax Forms,OfficeDepot,ACA Tax Forms,Office Supplies > Business Forms & Bookkeeping > Tax Forms > ACA Tax Forms,4,5.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Tax Forms > Additional Tax Forms,OfficeDepot,Additional Tax Forms,Office Supplies > Business Forms & Bookkeeping > Tax Forms > Additional Tax Forms,4,20.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Tax Forms > Tax Form Envelopes,OfficeDepot,Tax Form Envelopes,Office Supplies > Business Forms & Bookkeeping > Tax Forms > Tax Form Envelopes,4,64.0,True,True,
OfficeDepot::Office Supplies > Business Forms & Bookkeeping > Tax Forms > W-2 Tax Forms,OfficeDepot,W-2 Tax Forms,Office Supplies > Business Forms & Bookkeeping > Tax Forms > W-2 Tax Forms,4,72.0,True,True,
OfficeDepot::Office Supplies > Calendars & Planners,OfficeDepot,Calendars & Planners,Office Supplies > Calendars & Planners,2,1219.0,False,True,
OfficeDepot::Office Supplies > Calendars & Planners > Calendar Refills & Bases,OfficeDepot,Calendar Refills & Bases,Office Supplies > Calendars & Planners > Calendar Refills & Bases,3,27.0,True,True,
OfficeDepot::Office Supplies > Calendars & Planners > Calendars,OfficeDepot,Calendars,Office Supplies > Calendars & Planners > Calendars,3,534.0,True,True,
OfficeDepot::Office Supplies > Calendars & Planners > Organizer Accessories,OfficeDepot,Organizer Accessories,Office Supplies > Calendars & Planners > Organizer Accessories,3,66.0,True,True,
OfficeDepot::Office Supplies > Calendars & Planners > Organizer Refills,OfficeDepot,Organizer Refills,Office Supplies > Calendars & Planners > Organizer Refills,3,86.0,True,True,
OfficeDepot::Office Supplies > Calendars & Planners > Organizers,OfficeDepot,Organizers,Office Supplies > Calendars & Planners > Organizers,3,20.0,True,True,
OfficeDepot::Office Supplies > Calendars & Planners > Planners,OfficeDepot,Planners,Office Supplies > Calendars & Planners > Planners,3,632.0,True,True,
OfficeDepot::Office Supplies > Desk Accessories,OfficeDepot,Desk Accessories,Office Supplies > Desk Accessories,2,698.0,False,True,
OfficeDepot::Office Supplies > Desk Accessories > Bookends,OfficeDepot,Bookends,Office Supplies > Desk Accessories > Bookends,3,14.0,True,True,
OfficeDepot::Office Supplies > Desk Accessories > Business Card Holders,OfficeDepot,Business Card Holders,Office Supplies > Desk Accessories > Business Card Holders,3,33.0,True,True,
OfficeDepot::Office Supplies > Desk Accessories > Desk Organizer Collections,OfficeDepot,Desk Organizer Collections,Office Supplies > Desk Accessories > Desk Organizer Collections,3,30.0,True,True,
OfficeDepot::Office Supplies > Desk Accessories > Desk Organizers,OfficeDepot,Desk Organizers,Office Supplies > Desk Accessories > Desk Organizers,3,195.0,True,True,
OfficeDepot::Office Supplies > Desk Accessories > Desk Pads,OfficeDepot,Desk Pads,Office Supplies > Desk Accessories > Desk Pads,3,67.0,True,True,
OfficeDepot::Office Supplies > Desk Accessories > Desk Trays,OfficeDepot,Desk Trays,Office Supplies > Desk Accessories > Desk Trays,3,89.0,True,True,
OfficeDepot::Office Supplies > Desk Accessories > Document & Bookholders,OfficeDepot,Document & Bookholders,Office Supplies > Desk Accessories > Document & Bookholders,3,13.0,True,True,
OfficeDepot::Office Supplies > Desk Accessories > Drawer Organizers,OfficeDepot,Drawer Organizers,Office Supplies > Desk Accessories > Drawer Organizers,3,37.0,True,True,
OfficeDepot::Office Supplies > Desk Accessories > File Organizers,OfficeDepot,File Organizers,Office Supplies > Desk Accessories > File Organizers,3,201.0,True,True,
OfficeDepot::Office Supplies > Desk Accessories > Magazine Holders,OfficeDepot,Magazine Holders,Office Supplies > Desk Accessories > Magazine Holders,3,27.0,True,True,
OfficeDepot::Office Supplies > Desk Accessories > Wall Files,OfficeDepot,Wall Files,Office Supplies > Desk Accessories > Wall Files,3,68.0,True,True,
OfficeDepot::Office Supplies > Drafting,OfficeDepot,Drafting,Office Supplies > Drafting,2,164.0,False,True,
OfficeDepot::Office Supplies > Drafting > Classroom Compasses,OfficeDepot,Classroom Compasses,Office Supplies > Drafting > Classroom Compasses,3,7.0,True,True,
OfficeDepot::Office Supplies > Drafting > Drafting Pencils,OfficeDepot,Drafting Pencils,Office Supplies > Drafting > Drafting Pencils,3,7.0,True,True,
OfficeDepot::Office Supplies > Drafting > Drafting Tools & Kits,OfficeDepot,Drafting Tools & Kits,Office Supplies > Drafting > Drafting Tools & Kits,3,120.0,True,True,
OfficeDepot::Office Supplies > Drafting > Knives & Blades,OfficeDepot,Knives & Blades,Office Supplies > Drafting > Knives & Blades,3,37.0,True,True,
OfficeDepot::Office Supplies > Filing & Folders,OfficeDepot,Filing & Folders,Office Supplies > Filing & Folders,2,1020.0,False,True,
OfficeDepot::Office Supplies > Filing & Folders > Classification Folders,OfficeDepot,Classification Folders,Office Supplies > Filing & Folders > Classification Folders,3,143.0,True,True,
OfficeDepot::Office Supplies > Filing & Folders > Expanding File Folders,OfficeDepot,Expanding File Folders,Office Supplies > Filing & Folders > Expanding File Folders,3,359.0,True,True,
OfficeDepot::Office Supplies > Filing & Folders > File Folders,OfficeDepot,File Folders,Office Supplies > Filing & Folders > File Folders,3,519.0,True,True,
OfficeDepot::Office Supplies > Filing & Folders > Filing Accessories,OfficeDepot,Filing Accessories,Office Supplies > Filing & Folders > Filing Accessories,3,48.0,True,True,
OfficeDepot::Office Supplies > Filing & Folders > Hanging File Folders,OfficeDepot,Hanging File Folders,Office Supplies > Filing & Folders > Hanging File Folders,3,112.0,True,True,
OfficeDepot::Office Supplies > Labels & Label Makers,OfficeDepot,Labels & Label Makers,Office Supplies > Labels & Label Makers,2,2415.0,False,True,
OfficeDepot::Office Supplies > Labels & Label Makers > CD Labels,OfficeDepot,CD Labels,Office Supplies > Labels & Label Makers > CD Labels,3,6.0,True,True,
OfficeDepot::Office Supplies > Labels & Label Makers > Color-Coding & Round Labels,OfficeDepot,Color-Coding & Round Labels,Office Supplies > Labels & Label Makers > Color-Coding & Round Labels,3,395.0,True,True,
OfficeDepot::Office Supplies > Labels & Label Makers > Filing Labels,OfficeDepot,Filing Labels,Office Supplies > Labels & Label Makers > Filing Labels,3,32.0,True,True,
OfficeDepot::Office Supplies > Labels & Label Makers > Full-Sheet Labels,OfficeDepot,Full-Sheet Labels,Office Supplies > Labels & Label Makers > Full-Sheet Labels,3,59.0,True,True,
OfficeDepot::Office Supplies > Labels & Label Makers > Label Holders,OfficeDepot,Label Holders,Office Supplies > Labels & Label Makers > Label Holders,3,11.0,True,True,
OfficeDepot::Office Supplies > Labels & Label Makers > Label Maker Tapes,OfficeDepot,Label Maker Tapes,Office Supplies > Labels & Label Makers > Label Maker Tapes,3,149.0,True,True,
OfficeDepot::Office Supplies > Labels & Label Makers > Label Makers,OfficeDepot,Label Makers,Office Supplies > Labels & Label Makers > Label Makers,3,45.0,True,True,
OfficeDepot::Office Supplies > Labels & Label Makers > Name Badges & Holders,OfficeDepot,Name Badges & Holders,Office Supplies > Labels & Label Makers > Name Badges & Holders,3,163.0,True,True,
OfficeDepot::Office Supplies > Labels & Label Makers > Standard Labels,OfficeDepot,Standard Labels,Office Supplies > Labels & Label Makers > Standard Labels,3,1438.0,True,True,
OfficeDepot::Office Supplies > Labor Law & Workplace Posters,OfficeDepot,Labor Law & Workplace Posters,Office Supplies > Labor Law & Workplace Posters,2,131.0,False,True,
OfficeDepot::Office Supplies > Labor Law & Workplace Posters > Federal & State Poster Kits,OfficeDepot,Federal & State Poster Kits,Office Supplies > Labor Law & Workplace Posters > Federal & State Poster Kits,3,97.0,True,True,
OfficeDepot::Office Supplies > Labor Law & Workplace Posters > Federal Posters,OfficeDepot,Federal Posters,Office Supplies > Labor Law & Workplace Posters > Federal Posters,3,9.0,True,True,
OfficeDepot::Office Supplies > Labor Law & Workplace Posters > General Communications Posters,OfficeDepot,General Communications Posters,Office Supplies > Labor Law & Workplace Posters > General Communications Posters,3,4.0,True,True,
OfficeDepot::Office Supplies > Labor Law & Workplace Posters > Spanish Posters,OfficeDepot,Spanish Posters,Office Supplies > Labor Law & Workplace Posters > Spanish Posters,3,10.0,True,True,
OfficeDepot::Office Supplies > Labor Law & Workplace Posters > State Posters,OfficeDepot,State Posters,Office Supplies > Labor Law & Workplace Posters > State Posters,3,21.0,True,True,
OfficeDepot::Office Supplies > Laminating,OfficeDepot,Laminating,Office Supplies > Laminating,2,116.0,False,True,
OfficeDepot::Office Supplies > Laminating > Laminating Machines,OfficeDepot,Laminating Machines,Office Supplies > Laminating > Laminating Machines,3,26.0,True,True,
OfficeDepot::Office Supplies > Laminating > Laminating Supplies,OfficeDepot,Laminating Supplies,Office Supplies > Laminating > Laminating Supplies,3,90.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping",OfficeDepot,"Mailing, Packing & Shipping","Office Supplies > Mailing, Packing & Shipping",2,2178.0,False,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Envelopes",OfficeDepot,Envelopes,"Office Supplies > Mailing, Packing & Shipping > Envelopes",3,818.0,False,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Envelopes > Booklet Envelopes",OfficeDepot,Booklet Envelopes,"Office Supplies > Mailing, Packing & Shipping > Envelopes > Booklet Envelopes",4,82.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Envelopes > Business Envelopes",OfficeDepot,Business Envelopes,"Office Supplies > Mailing, Packing & Shipping > Envelopes > Business Envelopes",4,227.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Envelopes > Coin Envelopes",OfficeDepot,Coin Envelopes,"Office Supplies > Mailing, Packing & Shipping > Envelopes > Coin Envelopes",4,33.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Envelopes > Interoffice Envelopes",OfficeDepot,Interoffice Envelopes,"Office Supplies > Mailing, Packing & Shipping > Envelopes > Interoffice Envelopes",4,14.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Envelopes > Invitation Envelopes",OfficeDepot,Invitation Envelopes,"Office Supplies > Mailing, Packing & Shipping > Envelopes > Invitation Envelopes",4,157.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Envelopes > Tax Envelopes",OfficeDepot,Tax Envelopes,"Office Supplies > Mailing, Packing & Shipping > Envelopes > Tax Envelopes",4,73.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Envelopes > Window Envelopes",OfficeDepot,Window Envelopes,"Office Supplies > Mailing, Packing & Shipping > Envelopes > Window Envelopes",4,66.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies",OfficeDepot,Industrial Shipping Supplies,"Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies",3,113.0,False,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Hand Trucks & Dollies",OfficeDepot,Hand Trucks & Dollies,"Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Hand Trucks & Dollies",4,19.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Inspection & Shipping Tags",OfficeDepot,Inspection & Shipping Tags,"Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Inspection & Shipping Tags",4,22.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Pallet Covers",OfficeDepot,Pallet Covers,"Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Pallet Covers",4,6.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Sealers",OfficeDepot,Sealers,"Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Sealers",4,1.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Shrink-Wrap",OfficeDepot,Shrink-Wrap,"Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Shrink-Wrap",4,33.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Strapping Materials & Twine",OfficeDepot,Strapping Materials & Twine,"Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Strapping Materials & Twine",4,10.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Utility Knives, Cutters & Blades",OfficeDepot,"Utility Knives, Cutters & Blades","Office Supplies > Mailing, Packing & Shipping > Industrial Shipping Supplies > Utility Knives, Cutters & Blades",4,22.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Labels & Tags",OfficeDepot,Labels & Tags,"Office Supplies > Mailing, Packing & Shipping > Labels & Tags",3,270.0,False,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Labels & Tags > Address Labels",OfficeDepot,Address Labels,"Office Supplies > Mailing, Packing & Shipping > Labels & Tags > Address Labels",4,131.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Labels & Tags > Packing List Envelopes",OfficeDepot,Packing List Envelopes,"Office Supplies > Mailing, Packing & Shipping > Labels & Tags > Packing List Envelopes",4,23.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Labels & Tags > Shipping Labels",OfficeDepot,Shipping Labels,"Office Supplies > Mailing, Packing & Shipping > Labels & Tags > Shipping Labels",4,145.0,True,True,
"OfficeDepot::Office Supplies > Mailing, Packing & Shipping > Mailers",OfficeDepot,Mailers,"Office Supplies > Mailing, Packing & Shipping > Mailers",3,342.0,False,True,
