source,target,rel,weight
Staples::Healthcare Supplies > Personal Care > Skin Care > Eye Cream,Staples::Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment,CROSS_LISTED_UNDER,0.3333
Staples::Healthcare Supplies > Personal Care > Skin Care > Eye Cream,Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,CROSS_LISTED_UNDER,0.3333
Staples::Healthcare Supplies > Personal Care > Skin Care > Hair Removal,Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,CROSS_LISTED_UNDER,0.5
Staples::Healthcare Supplies > Personal Care > Skin Care > Hair Removal,Staples::Healthcare Supplies > Personal Care > Skin Care > Lip Balm,CROSS_LISTED_UNDER,0.3333
Staples::Healthcare Supplies > Personal Care > Skin Care > Hair Removal,Staples::Healthcare Supplies > Personal Care > Skin Care > Lotion & Moisturizer,CROSS_LISTED_UNDER,0.3333
Staples::Healthcare Supplies > Personal Care > Skin Care > Hair Removal,Staples::Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment,CROSS_LISTED_UNDER,0.3333
Staples::Healthcare Supplies > Personal Care > Skin Care > Hair Removal,Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,CROSS_LISTED_UNDER,0.3333
Staples::Healthcare Supplies > Personal Care > Skin Care > Lip Balm,Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,CROSS_LISTED_UNDER,0.3333
Staples::Healthcare Supplies > Personal Care > Skin Care > Lotion & Moisturizer,Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,CROSS_LISTED_UNDER,0.3333
Staples::Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment,Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,CROSS_LISTED_UNDER,0.3333
Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,CROSS_LISTED_UNDER,0.3333
Staples::Healthcare Supplies > Personal Dental Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antifungals,CROSS_LISTED_UNDER,0.1429
Staples::Healthcare Supplies > Personal Dental Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Silver Dressings,CROSS_LISTED_UNDER,0.1429
Staples::Healthcare Supplies > Personal Dental Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Transparent Film Dressings,CROSS_LISTED_UNDER,0.1429
Staples::Healthcare Supplies > Personal Dental Care,OfficeDepot::Cleaning > Personal Care > Dental Care,SAME_AS,0.5498
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Dental Floss & Flossers,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Denture Care,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Fluoride Home Use,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Fluoride Trays,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Interdental Cleaners,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Mouthwashes & Rinses,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Toothbrushes,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Professional Dental Supplies > Impression Material & Accessories,CROSS_LISTED_UNDER,0.2
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Professional Dental Supplies > Lab Products,CROSS_LISTED_UNDER,0.2
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Professional Dental Supplies > Operatory Products,CROSS_LISTED_UNDER,0.2
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Professional Dental Supplies > Orthodontic,CROSS_LISTED_UNDER,0.2
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Professional Dental Supplies > Restoratives & Cosmetic,CROSS_LISTED_UNDER,0.2
Staples::Healthcare Supplies > Physical Therapy and Rehabilitation Equipment,Staples::Healthcare Supplies > Physical Therapy and Rehabilitation Equipment > Electrodes & TENS Units,CHILD_OF,1.0
Staples::Healthcare Supplies > Physical Therapy and Rehabilitation Equipment,Staples::Healthcare Supplies > Physical Therapy and Rehabilitation Equipment > Rehabilitation & Therapeutic Equipment,CHILD_OF,1.0
Staples::Healthcare Supplies > Physical Therapy and Rehabilitation Equipment,Staples::Healthcare Supplies > Physical Therapy and Rehabilitation Equipment > Traction Therapy,CHILD_OF,1.0
Staples::Healthcare Supplies > Physical Therapy and Rehabilitation Equipment,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antifungals,CROSS_LISTED_UNDER,0.1429
Staples::Healthcare Supplies > Physical Therapy and Rehabilitation Equipment,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Silver Dressings,CROSS_LISTED_UNDER,0.1429
Staples::Healthcare Supplies > Physical Therapy and Rehabilitation Equipment,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Transparent Film Dressings,CROSS_LISTED_UNDER,0.1429
Staples::Healthcare Supplies > Professional Dental Supplies,Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments,CHILD_OF,1.0
Staples::Healthcare Supplies > Professional Dental Supplies,Staples::Healthcare Supplies > Professional Dental Supplies > Impression Material & Accessories,CHILD_OF,1.0
Staples::Healthcare Supplies > Professional Dental Supplies,Staples::Healthcare Supplies > Professional Dental Supplies > Infection Prevention,CHILD_OF,1.0
Staples::Healthcare Supplies > Professional Dental Supplies,Staples::Healthcare Supplies > Professional Dental Supplies > Lab Products,CHILD_OF,1.0
Staples::Healthcare Supplies > Professional Dental Supplies,Staples::Healthcare Supplies > Professional Dental Supplies > Operatory Products,CHILD_OF,1.0
Staples::Healthcare Supplies > Professional Dental Supplies,Staples::Healthcare Supplies > Professional Dental Supplies > Orthodontic,CHILD_OF,1.0
Staples::Healthcare Supplies > Professional Dental Supplies,Staples::Healthcare Supplies > Professional Dental Supplies > Restoratives & Cosmetic,CHILD_OF,1.0
Staples::Healthcare Supplies > Professional Dental Supplies,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antifungals,CROSS_LISTED_UNDER,0.1429
Staples::Healthcare Supplies > Professional Dental Supplies,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Silver Dressings,CROSS_LISTED_UNDER,0.1429
Staples::Healthcare Supplies > Professional Dental Supplies,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Transparent Film Dressings,CROSS_LISTED_UNDER,0.1429
Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments,"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Bracket Holders, Band Seaters & Accessories",CHILD_OF,1.0
Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments,Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Dental Mirrors,CHILD_OF,1.0
Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments,"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Excavators, Hatchets & Margin Trimmers",CHILD_OF,1.0
Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments,"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Mouth Props, Cheek Retractors & Gags",CHILD_OF,1.0
Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments,"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Scalpels, Scissors, Knives & Cutters",CHILD_OF,1.0
Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments,Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Ultrasonic Scaler Tips & Inserts,CHILD_OF,1.0
"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Bracket Holders, Band Seaters & Accessories",Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Dental Mirrors,CROSS_LISTED_UNDER,0.2
"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Bracket Holders, Band Seaters & Accessories","Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Excavators, Hatchets & Margin Trimmers",CROSS_LISTED_UNDER,0.2
"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Bracket Holders, Band Seaters & Accessories","Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Mouth Props, Cheek Retractors & Gags",CROSS_LISTED_UNDER,0.2
"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Bracket Holders, Band Seaters & Accessories","Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Scalpels, Scissors, Knives & Cutters",CROSS_LISTED_UNDER,0.2
"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Bracket Holders, Band Seaters & Accessories",Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Ultrasonic Scaler Tips & Inserts,CROSS_LISTED_UNDER,0.2
Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Dental Mirrors,"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Excavators, Hatchets & Margin Trimmers",CROSS_LISTED_UNDER,0.25
Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Dental Mirrors,"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Mouth Props, Cheek Retractors & Gags",CROSS_LISTED_UNDER,0.25
Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Dental Mirrors,"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Scalpels, Scissors, Knives & Cutters",CROSS_LISTED_UNDER,0.25
Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Dental Mirrors,Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Ultrasonic Scaler Tips & Inserts,CROSS_LISTED_UNDER,0.25
"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Excavators, Hatchets & Margin Trimmers","Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Mouth Props, Cheek Retractors & Gags",CROSS_LISTED_UNDER,0.25
"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Excavators, Hatchets & Margin Trimmers","Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Scalpels, Scissors, Knives & Cutters",CROSS_LISTED_UNDER,0.25
"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Excavators, Hatchets & Margin Trimmers",Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Ultrasonic Scaler Tips & Inserts,CROSS_LISTED_UNDER,0.25
"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Mouth Props, Cheek Retractors & Gags","Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Scalpels, Scissors, Knives & Cutters",CROSS_LISTED_UNDER,0.25
"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Mouth Props, Cheek Retractors & Gags",Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Ultrasonic Scaler Tips & Inserts,CROSS_LISTED_UNDER,0.25
"Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Scalpels, Scissors, Knives & Cutters",Staples::Healthcare Supplies > Professional Dental Supplies > Dental Instruments > Ultrasonic Scaler Tips & Inserts,CROSS_LISTED_UNDER,0.25
Staples::Healthcare Supplies > Professional Dental Supplies > Infection Prevention,Staples::Healthcare Supplies > Professional Dental Supplies > Infection Prevention > Dental Applicators & Swabs,CHILD_OF,1.0
Staples::Healthcare Supplies > Professional Dental Supplies > Infection Prevention,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Wound Cleanser,CROSS_LISTED_UNDER,1.0
Staples::Healthcare Supplies > Wound Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care,Staples::Healthcare Supplies > Wound Care > Bandages,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care,Staples::Healthcare Supplies > Wound Care > Gauze,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care,OfficeDepot::Cleaning > Medical Supplies > Wound Care,SAME_AS,0.6876
Staples::Healthcare Supplies > Wound Care > Advanced Wound Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Alginate Dressings,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Advanced Wound Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Cast Protectors,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Advanced Wound Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Composite & Island Dressings,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Advanced Wound Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Foam Dressings,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Advanced Wound Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Protective Arm & Leg Sleeves,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Advanced Wound Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Silver Dressings,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Advanced Wound Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Skin Protectants & Barriers,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Advanced Wound Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Tourniquets,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Advanced Wound Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Transparent Film Dressings,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Advanced Wound Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Wound Closure,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Advanced Wound Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Wound Measurement,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Foam Dressings,OfficeDepot::Cleaning > Medical Supplies > Wound Care > Dressings,SAME_AS,0.5908
Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Silver Dressings,OfficeDepot::Cleaning > Medical Supplies > Wound Care > Dressings,SAME_AS,0.5908
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Alcohol Pads,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Anti-Itch,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antibiotic Ointments,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antifungals,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antiseptics,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Burn Dressings,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Hydrogen Peroxide,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Isopropyl Rubbing Alcohol,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Wound Cleanser,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Alcohol Pads,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Wound Cleanser,CROSS_LISTED_UNDER,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Anti-Itch,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Wound Cleanser,CROSS_LISTED_UNDER,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antibiotic Ointments,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Wound Cleanser,CROSS_LISTED_UNDER,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antibiotic Ointments,OfficeDepot::Cleaning > Medical Supplies > Wound Care > Ointments,SAME_AS,0.5198
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antifungals,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Wound Cleanser,CROSS_LISTED_UNDER,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antiseptics,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Wound Cleanser,CROSS_LISTED_UNDER,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Burn Dressings,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Wound Cleanser,CROSS_LISTED_UNDER,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Burn Dressings,OfficeDepot::Cleaning > Medical Supplies > Wound Care > Dressings,SAME_AS,0.5908
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Hydrogen Peroxide,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Wound Cleanser,CROSS_LISTED_UNDER,1.0
Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Isopropyl Rubbing Alcohol,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Wound Cleanser,CROSS_LISTED_UNDER,1.0
Staples::Healthcare Supplies > Wound Care > Bandages,Staples::Healthcare Supplies > Wound Care > Bandages > Adhesive Bandages,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Bandages,Staples::Healthcare Supplies > Wound Care > Bandages > Cohesive Bandages,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Bandages,Staples::Healthcare Supplies > Wound Care > Bandages > Elastic Bandages,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Bandages,Staples::Healthcare Supplies > Wound Care > Bandages > Liquid Bandages,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Bandages,Staples::Healthcare Supplies > Wound Care > Bandages > Medical Tape,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Bandages,Staples::Healthcare Supplies > Wound Care > Bandages > Tubular Bandages & Netting,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Bandages,OfficeDepot::Breakroom > First Aid > Bandages,SAME_AS,0.7306
Staples::Healthcare Supplies > Wound Care > Bandages > Medical Tape,OfficeDepot::Cleaning > Medical Supplies > Wound Care > Medical Tape,SAME_AS,0.7236
Staples::Healthcare Supplies > Wound Care > Gauze,Staples::Healthcare Supplies > Wound Care > Gauze > Abdominal Pads,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Gauze,Staples::Healthcare Supplies > Wound Care > Gauze > Conforming & Rolled Gauze,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Gauze,Staples::Healthcare Supplies > Wound Care > Gauze > Gauze Pads & Sponges,CHILD_OF,1.0
Staples::Healthcare Supplies > Wound Care > Gauze,OfficeDepot::Cleaning > Medical Supplies > Wound Care > Gauze Sponges,SAME_AS,0.6386
Staples::Laboratory & Scientific Supplies,Staples::Laboratory & Scientific Supplies > Biochemistry,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies,Staples::Laboratory & Scientific Supplies > Chromatography,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies,Staples::Laboratory & Scientific Supplies > Controlled Environment Supplies,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies,Staples::Laboratory & Scientific Supplies > Educational Materials & Accessories,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies,Staples::Laboratory & Scientific Supplies > Lab Instruments & Equipment,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies,Staples::Laboratory & Scientific Supplies > Lab Safety,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies,Staples::Laboratory & Scientific Supplies > Labware & Consumables,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies,Staples::Laboratory & Scientific Supplies > PH & Electrochemistry,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies > Biochemistry,Staples::Laboratory & Scientific Supplies > Chromatography,CROSS_LISTED_UNDER,0.3333
Staples::Laboratory & Scientific Supplies > Biochemistry,Staples::Laboratory & Scientific Supplies > Controlled Environment Supplies,CROSS_LISTED_UNDER,0.3333
Staples::Laboratory & Scientific Supplies > Biochemistry,Staples::Laboratory & Scientific Supplies > PH & Electrochemistry,CROSS_LISTED_UNDER,0.3333
Staples::Laboratory & Scientific Supplies > Biochemistry,Staples::Laboratory & Scientific Supplies > Educational Materials & Accessories,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Biochemistry,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Biochemistry,Staples::Laboratory & Scientific Supplies > Lab Instruments & Equipment,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Biochemistry,Staples::Laboratory & Scientific Supplies > Lab Safety,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Biochemistry,Staples::Laboratory & Scientific Supplies > Labware & Consumables,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Chromatography,Staples::Laboratory & Scientific Supplies > Controlled Environment Supplies,CROSS_LISTED_UNDER,0.3333
Staples::Laboratory & Scientific Supplies > Chromatography,Staples::Laboratory & Scientific Supplies > PH & Electrochemistry,CROSS_LISTED_UNDER,0.3333
Staples::Laboratory & Scientific Supplies > Chromatography,Staples::Laboratory & Scientific Supplies > Educational Materials & Accessories,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Chromatography,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Chromatography,Staples::Laboratory & Scientific Supplies > Lab Instruments & Equipment,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Chromatography,Staples::Laboratory & Scientific Supplies > Lab Safety,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Chromatography,Staples::Laboratory & Scientific Supplies > Labware & Consumables,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Controlled Environment Supplies,Staples::Laboratory & Scientific Supplies > PH & Electrochemistry,CROSS_LISTED_UNDER,0.3333
Staples::Laboratory & Scientific Supplies > Controlled Environment Supplies,Staples::Laboratory & Scientific Supplies > Educational Materials & Accessories,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Controlled Environment Supplies,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Controlled Environment Supplies,Staples::Laboratory & Scientific Supplies > Lab Instruments & Equipment,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Controlled Environment Supplies,Staples::Laboratory & Scientific Supplies > Lab Safety,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Controlled Environment Supplies,Staples::Laboratory & Scientific Supplies > Labware & Consumables,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Educational Materials & Accessories,Staples::Laboratory & Scientific Supplies > PH & Electrochemistry,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Hazardous Material Lab Storage,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Benches,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Cabinets,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Carts,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Chairs & Stools,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Desks,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Sinks & Plumbing Apparatus,CHILD_OF,1.0
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures,Staples::Laboratory & Scientific Supplies > PH & Electrochemistry,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Hazardous Material Lab Storage,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Benches,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Hazardous Material Lab Storage,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Carts,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Hazardous Material Lab Storage,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Chairs & Stools,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Hazardous Material Lab Storage,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Desks,CROSS_LISTED_UNDER,0.25
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Hazardous Material Lab Storage,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Cabinets,CROSS_LISTED_UNDER,0.2
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Hazardous Material Lab Storage,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Sinks & Plumbing Apparatus,CROSS_LISTED_UNDER,0.2
Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Benches,Staples::Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Lab Carts,CROSS_LISTED_UNDER,0.25
