competitor,uid,path_str,level,is_leaf,comp_items,best_staples,best_score,matched,coverage,DG,WM,gap_type,AAS,CRS,O_node,label,O
OfficeDepot,OfficeDepot::Breakroom,Breakroom,1,False,4187.0,"Coffee, Water & Snacks > Breakroom Appliances",0.6305334,False,0.959990749306198,0.33296710536655993,36.90587934124072,PARITY,69.40209077927047,59.17369585055274,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances,Breakroom > Appliances,2,False,1104.0,"Coffee, Water & Snacks > Breakroom Appliances",0.8553885,True,0.96289592760181,0.2815111479974286,8.746480075091732,PARITY,67.4806066882489,76.39370078740157,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Heating & Cooling,Breakroom > Appliances > Heating & Cooling,3,False,383.0,Facilities > Heating & Cooling,0.8267112,True,1.0,0.7362125051399797,0.0,DEEPEN,69.26966545164741,62.13100763949328,0.13107600545275586,1P-CORE GAP,0.13304418976778892
OfficeDepot,OfficeDepot::Breakroom > Appliances > Heating & Cooling > Air Conditioners & Accessories,Breakroom > Appliances > Heating & Cooling > Air Conditioners & Accessories,4,True,122.0,Facilities > Heating & Cooling > Air Conditioners,0.90283716,True,1.0,0.8370150142971746,0.0,DEEPEN,74.98387145996094,63.22685185185185,0.1464708611123476,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Heating & Cooling > Air Purifiers & Filters,Breakroom > Appliances > Heating & Cooling > Air Purifiers & Filters,4,True,54.0,Facilities > Air Quality > Air Purifier Filters,0.88958824,True,1.0,0.3611536951123968,0.0,PARITY,100.0,58.30092592592592,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Heating & Cooling > Fans,Breakroom > Appliances > Heating & Cooling > Fans,4,True,99.0,Facilities > Heating & Cooling > Ceiling Fans,0.7473997,True,1.0,-0.31320676349603005,0.0,PARITY,58.76749038696289,66.04629629629629,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Heating & Cooling > Heaters,Breakroom > Appliances > Heating & Cooling > Heaters,4,True,86.0,Facilities > Heating & Cooling > Heaters,0.9670912,True,1.0,0.9705509062369058,0.0,DEEPEN,67.3387680053711,60.4074074074074,0.16596010752114584,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Heating & Cooling > Humidifiers,Breakroom > Appliances > Heating & Cooling > Humidifiers,4,True,22.0,Facilities > Air Quality > Humidifiers,0.89545643,True,1.0,0.7560788466907535,0.0,DEEPEN,16.960634231567383,54.574074074074076,0.08926300770679144,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen,Breakroom > Appliances > Kitchen,3,False,675.0,Appliances & Kitchenware > Kitchenware > Kitchen Tools,0.7756887,True,0.9392592592592592,-0.15468277151069554,8.746480075091732,PARITY,66.48137610796425,48.961707930253596,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Blenders,Breakroom > Appliances > Kitchen > Blenders,4,True,90.0,"Coffee, Water & Snacks > Breakroom Appliances > Blenders & Food Processors",0.7460121,True,1.0,1.728043191876783,0.0,DEEPEN,34.106689453125,73.04166666666667,0.13295741648207612,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Can Openers,Breakroom > Appliances > Kitchen > Can Openers,4,True,13.0,Appliances & Kitchenware > Kitchenware > Kitchen Tools > Kitchen Pizza Tools,0.49329618,False,0.0,2.6390573296152584,2.7732741701510366,ENTER,0.08602478355169296,0.0,0.6186887312849616,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Coffee Grinders,Breakroom > Appliances > Kitchen > Coffee Grinders,4,True,3.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Grinders",0.92622626,True,1.0,-0.06442818938732886,0.0,PARITY,100.0,74.37219800442223,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Coffee Makers,Breakroom > Appliances > Kitchen > Coffee Makers,4,True,115.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies",0.83434343,True,1.0,-1.1070523337469744,0.0,PARITY,100.0,86.03149606299213,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Cookers,Breakroom > Appliances > Kitchen > Cookers,4,True,67.0,Appliances & Kitchenware > Small Appliances > Rice Cookers & Steamers,0.7018999,True,1.0,1.7375147642119857,0.0,DEEPEN,71.78165435791016,22.388888888888886,0.4716277661707956,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Dishwashers,Breakroom > Appliances > Kitchen > Dishwashers,4,True,7.0,Appliances & Kitchenware > Major Appliances > Dishwashers,0.9200821,True,1.0,1.869748273009499,0.0,DEEPEN,68.4168701171875,32.172336602774195,0.41523072481769835,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Food Processors,Breakroom > Appliances > Kitchen > Food Processors,4,True,20.0,"Coffee, Water & Snacks > Breakroom Appliances > Blenders & Food Processors",0.8484831,True,1.0,0.26170612308335617,0.0,PARITY,72.73062896728516,73.04166666666667,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Food Slicers,Breakroom > Appliances > Kitchen > Food Slicers,4,True,3.0,"Coffee, Water & Snacks > Breakroom Appliances > Blenders & Food Processors",0.5750821,False,1.0,0.0,0.0,PARITY,40.24181365966797,0.0,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Grills,Breakroom > Appliances > Kitchen > Grills,4,True,30.0,"Appliances & Kitchenware > Small Appliances > Griddles, Grills & Waffle Makers",0.67106605,False,1.0,0.0,0.0,PARITY,23.406564712524414,18.081017969383133,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Ice Makers,Breakroom > Appliances > Kitchen > Ice Makers,4,True,27.0,Appliances & Kitchenware > Major Appliances > Ice Makers & Dispensers,0.80915064,True,1.0,-1.6913135275292528,0.0,PARITY,100.0,52.64838826035461,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Microwaves,Breakroom > Appliances > Kitchen > Microwaves,4,True,71.0,Appliances & Kitchenware > Small Appliances > Microwaves,0.93194544,True,1.0,1.0381261243284454,0.0,DEEPEN,38.41661071777344,25.305555555555554,0.26573353896281043,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Refrigerators,Breakroom > Appliances > Kitchen > Refrigerators,4,True,111.0,Appliances & Kitchenware > Major Appliances > Refrigerators,0.9211836,True,1.0,1.1481677015507485,0.0,DEEPEN,79.06635284423828,26.187499999999996,0.3817036773422339,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Stoves,Breakroom > Appliances > Kitchen > Stoves,4,True,28.0,"Coffee, Water & Snacks > Breakroom Appliances > Toaster Ovens",0.5363581,False,0.0,3.367295829986474,5.973205904940695,ENTER,16.735424041748047,0.0,0.7000237903734192,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Toasters & Toaster Ovens,Breakroom > Appliances > Kitchen > Toasters & Toaster Ovens,4,True,44.0,"Coffee, Water & Snacks > Breakroom Appliances > Toaster Ovens",0.93758696,True,1.0,1.4490885677795036,0.0,DEEPEN,71.95109558105469,69.97916666666666,0.1698738721243541,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Water Filters & Dispensers,Breakroom > Appliances > Kitchen > Water Filters & Dispensers,4,True,46.0,"Coffee, Water & Snacks > Breakroom Appliances > Water Filters & Dispensers",0.9712063,True,1.0,0.8479077364146246,0.0,DEEPEN,100.0,74.47916666666666,0.12229508819951344,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Laundry,Breakroom > Appliances > Laundry,3,False,47.0,Cleaning Supplies > Laundry Care > Laundry Room Organization > Laundry Accessories,0.7762408,True,1.0,-1.8383094492818972,0.0,PARITY,67.25233297145112,78.88695652173912,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Laundry > Dryers,Breakroom > Appliances > Laundry > Dryers,4,True,6.0,Facilities > Bathroom Fixtures > Hand Dryers,0.78905725,True,1.0,-3.3143889042679637,0.0,PARITY,84.79216766357422,58.895833333333336,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Laundry > Fabric Steamers,Breakroom > Appliances > Laundry > Fabric Steamers,4,True,12.0,Retail Store Supplies > Sewing & Tailoring > Fabric,0.6670469,False,1.0,0.0,0.0,PARITY,52.2610969543457,30.731172313292827,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Laundry > Irons,Breakroom > Appliances > Laundry > Irons,4,True,7.0,Retail Store Supplies > Sewing & Tailoring > Garment Steamers & Irons,0.60085857,False,1.0,0.0,0.0,PARITY,0.0,1.0441938321175122,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Laundry > Sewing Machines,Breakroom > Appliances > Laundry > Sewing Machines,4,True,18.0,Retail Store Supplies > Sewing & Tailoring > Sewing Machines,0.9044138,True,1.0,0.176160692424832,0.0,PARITY,100.0,40.486111111111114,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Laundry > Washers,Breakroom > Appliances > Laundry > Washers,4,True,4.0,Appliances & Kitchenware > Major Appliances > Washers & Dryers,0.7492764,True,1.0,-3.6374428090406994,0.0,PARITY,56.243370056152344,28.680555555555554,,,
OfficeDepot,OfficeDepot::Breakroom > Beverages,Breakroom > Beverages,2,False,290.0,"Coffee, Water & Snacks > Water & Beverages",0.6963505,True,1.0,-0.09620731978716535,0.0,PARITY,81.73934823397933,83.1968503937008,,,
OfficeDepot,OfficeDepot::Breakroom > Beverages > Energy & Nutrition Drinks,Breakroom > Beverages > Energy & Nutrition Drinks,3,True,59.0,"Coffee, Water & Snacks > Water & Beverages > Energy & Sports Drinks",0.7614889,True,1.0,0.8742746442386604,0.0,DEEPEN,74.38833618164062,75.70833333333333,0.10022281751061879,1P-CORE GAP,0.10526798456027185
OfficeDepot,OfficeDepot::Breakroom > Beverages > Hot Chocolate,Breakroom > Beverages > Hot Chocolate,3,True,18.0,"Coffee, Water & Snacks > Candy, Gum & Mints > Chocolate",0.8069495,True,1.0,-0.664535299416511,0.0,PARITY,69.23619842529297,79.0,,,
OfficeDepot,OfficeDepot::Breakroom > Beverages > Juice,Breakroom > Beverages > Juice,3,True,43.0,"Coffee, Water & Snacks > Water & Beverages > Juice",0.9589286,True,1.0,1.1915589155270498,0.0,DEEPEN,78.21814727783203,71.5625,0.1513158514219479,1P-CORE GAP,0.16125821337788193
OfficeDepot,OfficeDepot::Breakroom > Beverages > Soda,Breakroom > Beverages > Soda,3,True,35.0,"Coffee, Water & Snacks > Water & Beverages > Soda",0.95905626,True,1.0,1.1618017422467117,0.0,DEEPEN,68.08145141601562,70.52083333333333,0.14445109381501692,1P-CORE GAP,0.15492500427505118
OfficeDepot,OfficeDepot::Breakroom > Beverages > Tea,Breakroom > Beverages > Tea,3,True,76.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Tea",0.94831467,True,1.0,0.8343918141169242,0.0,DEEPEN,84.51337432861328,77.72916666666666,0.09474857304082301,1P-CORE GAP,0.09667672507515664
OfficeDepot,OfficeDepot::Breakroom > Beverages > Water,Breakroom > Beverages > Water,3,True,59.0,"Coffee, Water & Snacks > Water & Beverages > Water",0.9690087,True,1.0,0.230253306356468,0.0,PARITY,100.0,83.1968503937008,,,
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks,Breakroom > Candy & Snacks,2,False,802.0,"Coffee, Water & Snacks > Snacks & Food",0.61533403,False,1.0,0.6338035522975058,0.0,PARITY,69.80213989581253,70.19288708476567,,,
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Chips & Pretzels,Breakroom > Candy & Snacks > Chips & Pretzels,3,True,117.0,"Coffee, Water & Snacks > Snacks & Food > Pretzels",0.8305359,True,1.0,1.1873057919050942,0.0,DEEPEN,81.70391082763672,76.39583333333334,0.12703229657501486,1P-CORE GAP,0.1354443519165486
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Chocolate & Caramels,Breakroom > Candy & Snacks > Chocolate & Caramels,3,True,137.0,"Coffee, Water & Snacks > Candy, Gum & Mints > Chocolate",0.8033148,True,1.0,1.3182794065742538,0.0,DEEPEN,57.37260055541992,79.0,0.10473962886086344,1P-CORE GAP,0.10983918279435896
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Cookies,Breakroom > Candy & Snacks > Cookies,3,True,74.0,"Coffee, Water & Snacks > Snacks & Food > Cookies",0.9585974,True,1.0,1.174911537872939,0.0,DEEPEN,68.44926452636719,75.16666666666666,0.1223225609529222,1P-CORE GAP,0.13170303540547693
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Crackers,Breakroom > Candy & Snacks > Crackers,3,True,57.0,"Coffee, Water & Snacks > Snacks & Food > Crackers",0.95928156,True,1.0,1.702869088555603,0.0,DEEPEN,65.83177185058594,69.97916666666666,0.17531916470541573,1P-CORE GAP,0.18243075032540315
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Gift Baskets,Breakroom > Candy & Snacks > Gift Baskets,3,True,4.0,Party Supplies > Wrapping Supplies > Gift Boxes & Bags,0.6235945,False,1.0,0.0,0.0,PARITY,82.135498046875,9.210950877931385,,,
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Gum & Mints,Breakroom > Candy & Snacks > Gum & Mints,3,True,60.0,"Coffee, Water & Snacks > Candy, Gum & Mints > Gum & Mints",0.96844685,True,1.0,1.4507483578745384,0.0,DEEPEN,90.50840759277344,76.81889763779527,0.14441480835262627,1P-CORE GAP,0.1503009533630888
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Hard Candy,Breakroom > Candy & Snacks > Hard Candy,3,True,32.0,"Coffee, Water & Snacks > Candy, Gum & Mints > Hard Candy & Lollipops",0.8202467,True,1.0,0.9394131873093015,0.0,DEEPEN,79.48817443847656,71.22916666666667,0.12898497934566502,1P-CORE GAP,0.1354737784017162
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Licorice & Gummy Snacks,Breakroom > Candy & Snacks > Licorice & Gummy Snacks,3,True,73.0,"Coffee, Water & Snacks > Candy, Gum & Mints > Gummy & Chewy Candy",0.6772837,False,1.0,0.0,0.0,PARITY,85.80754089355469,64.63898196816444,,,
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Nuts & Bars,Breakroom > Candy & Snacks > Nuts & Bars,3,True,216.0,"Coffee, Water & Snacks > Snacks & Food > Nuts & Seeds",0.6773072,False,1.0,0.0,0.0,PARITY,57.78612518310547,61.46734766910475,,,
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Popcorn,Breakroom > Candy & Snacks > Popcorn,3,True,32.0,"Coffee, Water & Snacks > Snacks & Food > Popcorn",0.9604821,True,1.0,1.8479653301662353,0.0,DEEPEN,84.24481964111328,64.41666666666667,0.2331737415605624,1P-CORE GAP,0.2385247091644193
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies,Breakroom > Coffee & Coffee Supplies,2,False,728.0,"Coffee, Water & Snacks > Coffee",0.77117074,True,1.0,0.6855477478334695,0.0,PARITY,77.93248122930527,86.03149606299212,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Carafes,Breakroom > Coffee & Coffee Supplies > Carafes,3,True,14.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Carafes, Kettles & Decanters",0.72907484,True,1.0,0.0811027535136235,0.0,PARITY,16.362680435180664,71.70833333333334,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Coffee,Breakroom > Coffee & Coffee Supplies > Coffee,3,True,434.0,"Coffee, Water & Snacks > Coffee",0.9614358,True,1.0,1.8914042474944406,0.0,DEEPEN,100.0,86.03149606299212,0.09895206621070181,1P-CORE GAP,0.1017890055409741
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Coffee Filters,Breakroom > Coffee & Coffee Supplies > Coffee Filters,3,True,16.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters",0.97580016,True,1.0,1.4983184610437361,0.0,DEEPEN,100.0,86.03149606299212,0.0916109546525663,1P-CORE GAP,0.0955807815689706
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Coffee Organizers,Breakroom > Coffee & Coffee Supplies > Coffee Organizers,3,True,7.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Organizers & Dispensers",0.889948,True,1.0,-0.45939959796680574,0.0,PARITY,100.0,86.03149606299212,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Coffee Pots,Breakroom > Coffee & Coffee Supplies > Coffee Pots,3,True,8.0,"Coffee, Water & Snacks > Coffee",0.79193455,True,1.0,-3.6634179475171194,0.0,PARITY,100.0,86.03149606299212,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Creamers,Breakroom > Coffee & Coffee Supplies > Creamers,3,True,83.0,"Coffee, Water & Snacks > Water & Beverages > Milk & Creamer",0.670644,False,1.0,0.0,0.0,PARITY,0.0,58.92190588017304,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Hot Cups & Lids,Breakroom > Coffee & Coffee Supplies > Hot Cups & Lids,3,True,125.0,"Coffee, Water & Snacks > Plates, Cups & Cutlery",0.63641244,False,1.0,0.0,0.0,PARITY,61.90791702270508,33.581819095480164,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Stir Sticks,Breakroom > Coffee & Coffee Supplies > Stir Sticks,3,True,13.0,"Coffee, Water & Snacks > Snacks & Food > Jerky & Meat Sticks",0.6045153,False,1.0,0.0,0.0,PARITY,29.832056045532227,4.884259977377951,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Sugar & Sweeteners,Breakroom > Coffee & Coffee Supplies > Sugar & Sweeteners,3,True,36.0,"Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Sugar & Sweeteners",0.934571,True,1.0,0.7584222773830986,0.0,DEEPEN,69.52561950683594,81.57913043478261,0.06578405759524505,1P-CORE GAP,0.0655412845778608
OfficeDepot,OfficeDepot::Breakroom > Cookware,Breakroom > Cookware,2,False,114.0,Restaurant & Foodservice Supplies > Smallwares > Commercial Cookware,0.68557554,False,1.0,0.0958657211500249,0.0,PARITY,50.376928095231975,22.540768285447918,,,
OfficeDepot,OfficeDepot::Breakroom > Cookware > Bakeware,Breakroom > Cookware > Bakeware,3,True,32.0,Appliances & Kitchenware > Kitchenware > Kitchen Tools > Bakeware,0.9358752,True,1.0,2.0457850109592606,0.0,DEEPEN,46.56819152832031,23.44695652173913,0.4307618898227955,VERTICAL EXTENSION,0.4521456238519691
OfficeDepot,OfficeDepot::Breakroom > Cookware > Kitchen Scales,Breakroom > Cookware > Kitchen Scales,3,True,7.0,Appliances & Kitchenware > Kitchenware > Kitchen Tools,0.6970415,True,1.0,-2.4034185295931327,0.0,PARITY,100.0,27.80555555555556,,,
OfficeDepot,OfficeDepot::Breakroom > Cookware > Pots & Pans,Breakroom > Cookware > Pots & Pans,3,True,59.0,Appliances & Kitchenware > Kitchenware > Kitchen Tools > Pots & Pans,0.9350703,True,1.0,1.0467898178504158,0.0,DEEPEN,55.65470886230469,27.537391304347825,0.29632491778822456,VERTICAL EXTENSION,0.31623303514074064
OfficeDepot,OfficeDepot::Breakroom > Cookware > Teapots & Kettles,Breakroom > Cookware > Teapots & Kettles,3,True,16.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Carafes, Kettles & Decanters",0.59223604,False,1.0,0.0,0.0,PARITY,16.822490692138672,0.0,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery","Breakroom > Cups, Plates & Cutlery",2,False,911.0,"Coffee, Water & Snacks > Plates, Cups & Cutlery",0.7102511,True,0.9396267837541163,0.632735172288597,11.73308302756208,PARITY,63.567870649888405,82.62992125984253,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Bowls","Breakroom > Cups, Plates & Cutlery > Bowls",3,True,18.0,Appliances & Kitchenware > Kitchenware > Kitchen Tools > Mixing Bowls,0.70675814,True,1.0,1.3899229650989273,0.0,DEEPEN,45.556854248046875,23.780869565217387,0.3653726308279257,VERTICAL EXTENSION,0.385756457479077
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Cooking Utensils","Breakroom > Cups, Plates & Cutlery > Cooking Utensils",3,True,28.0,Appliances & Kitchenware > Kitchenware > Kitchen Tools > Cooking Utensils,0.93203187,True,1.0,0.4752100501992702,0.0,PARITY,73.29988861083984,27.24521739130435,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Cups","Breakroom > Cups, Plates & Cutlery > Cups",3,True,272.0,"Coffee, Water & Snacks > Plates, Cups & Cutlery",0.7047899,True,1.0,0.2113017326615223,0.0,PARITY,24.028844833374023,82.62992125984253,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Cutlery","Breakroom > Cups, Plates & Cutlery > Cutlery",3,True,150.0,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Flatware & Cutlery,0.7977206,True,1.0,2.407343556309686,0.0,DEEPEN,93.19258117675781,80.8556589958236,0.13981259082737005,1P-CORE GAP,0.14339536186282315
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Dinnerware","Breakroom > Cups, Plates & Cutlery > Dinnerware",3,True,5.0,Restaurant & Foodservice Supplies > Tabletop > Dinnerware,0.9324093,True,1.0,-0.059195104276054566,0.0,PARITY,82.70618438720703,21.798611111111114,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Food Storage","Breakroom > Cups, Plates & Cutlery > Food Storage",3,True,206.0,Restaurant & Foodservice Supplies > Disposable Food Packaging > Disposable Bags > Food Storage Bags,0.8348488,True,1.0,1.5448892826369587,0.0,DEEPEN,100.0,26.222222222222218,0.48817193836171946,CURATE - DEEPEN,0.5102962962962964
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Napkins","Breakroom > Cups, Plates & Cutlery > Napkins",3,True,43.0,Party Supplies > Napkins,0.86681604,True,1.0,-0.19097970715698143,0.0,PARITY,50.5108642578125,58.14583333333333,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Plates","Breakroom > Cups, Plates & Cutlery > Plates",3,True,57.0,Facilities > Electrical and Wiring > Electrical > Wall Plates,0.6849914,False,1.0,0.0,0.0,PARITY,55.78095245361328,58.11345610468407,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Serveware","Breakroom > Cups, Plates & Cutlery > Serveware",3,True,55.0,"Coffee, Water & Snacks > Breakroom Appliances > Napkin Dispensers",0.52920175,False,0.0,4.02535169073515,11.73308302756208,ENTER,21.30644989013672,0.0,0.7369120504003371,VERIFY,0.7083637941148546
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Tablecloths","Breakroom > Cups, Plates & Cutlery > Tablecloths",3,True,10.0,Restaurant & Foodservice Supplies > Tabletop > Placemats & Tablecloths,0.7826077,True,1.0,-0.928200139116826,0.0,PARITY,28.6309814453125,25.444444444444443,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Water Bottles","Breakroom > Cups, Plates & Cutlery > Water Bottles",3,True,67.0,"Coffee, Water & Snacks > Water & Beverages > Water Bottles, Tumblers & Travel Mugs",0.76058275,True,1.0,-0.8282801900774368,0.0,PARITY,100.0,84.29166666666667,,,
OfficeDepot,OfficeDepot::Breakroom > First Aid,Breakroom > First Aid,2,False,117.0,Healthcare Supplies > First Aid,0.79848266,True,1.0,0.031126394943678193,0.0,PARITY,76.68263137849988,41.95601851851852,,,
OfficeDepot,OfficeDepot::Breakroom > First Aid > Bandages,Breakroom > First Aid > Bandages,3,True,26.0,Healthcare Supplies > Wound Care > Bandages,0.92151713,True,1.0,-0.28103941518530284,0.0,PARITY,100.0,46.08695652173913,,,
OfficeDepot,OfficeDepot::Breakroom > First Aid > First Aid Kits,Breakroom > First Aid > First Aid Kits,3,True,46.0,Healthcare Supplies > First Aid > First Aid Kits,0.9768299,True,1.0,0.6488953339404424,0.0,PARITY,100.0,41.95601851851852,,,
OfficeDepot,OfficeDepot::Breakroom > First Aid > Medicine,Breakroom > First Aid > Medicine,3,False,44.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins,0.72828954,True,1.0,-3.150246788910592,0.0,PARITY,39.37484158409966,48.86574074074074,,,
OfficeDepot,OfficeDepot::Breakroom > First Aid > Medicine > Antacids,Breakroom > First Aid > Medicine > Antacids,4,True,5.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids,0.9511672,True,1.0,0.39727468301072677,0.0,PARITY,12.541359901428223,38.7304347826087,,,
OfficeDepot,OfficeDepot::Breakroom > First Aid > Medicine > Aspirin & Pain Relievers,Breakroom > First Aid > Medicine > Aspirin & Pain Relievers,4,True,25.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers,0.85394704,True,1.0,1.0949010562371737,0.0,DEEPEN,44.351558685302734,42.10434782608696,0.23064651891189616,,
OfficeDepot,OfficeDepot::Breakroom > First Aid > Medicine > Cold & Sinus Medicine,Breakroom > First Aid > Medicine > Cold & Sinus Medicine,4,True,15.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins,0.620422,False,1.0,0.0,0.0,PARITY,40.02480697631836,11.54559936788347,,,
OfficeDepot,OfficeDepot::Breakroom > Fresh & Frozen Foods,Breakroom > Fresh & Frozen Foods,2,False,113.0,"Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Frozen Foods",0.77357274,True,0.3185840707964602,2.1262621678892573,16.42631623858691,DEEPEN,19.994415343335245,79.70086956521739,0.13700832108279595,1P-CORE GAP,0.13735404836514017
OfficeDepot,OfficeDepot::Breakroom > Fresh & Frozen Foods > Bakery & Breads,Breakroom > Fresh & Frozen Foods > Bakery & Breads,3,True,10.0,Appliances & Kitchenware > Small Appliances > Bread Machines,0.5552449,False,1.0,0.0,0.0,PARITY,29.571516036987305,0.0,,,
OfficeDepot,OfficeDepot::Breakroom > Fresh & Frozen Foods > Breakfast & Cereal,Breakroom > Fresh & Frozen Foods > Breakfast & Cereal,3,True,13.0,"Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries",0.56138533,False,1.0,0.0,0.0,PARITY,55.919189453125,0.0,,,
OfficeDepot,OfficeDepot::Breakroom > Fresh & Frozen Foods > Dairy,Breakroom > Fresh & Frozen Foods > Dairy,3,True,10.0,"Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Frozen Foods",0.5349138,False,0.0,2.3978952727983707,2.1332878231931054,ENTER,10.63686466217041,0.0,0.6297208129646135,VERIFY,0.633762445838363
OfficeDepot,OfficeDepot::Breakroom > Fresh & Frozen Foods > Frozen Meals & Snacks,Breakroom > Fresh & Frozen Foods > Frozen Meals & Snacks,3,True,9.0,"Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Frozen Foods",0.7399818,True,1.0,-0.3073511875111925,0.0,PARITY,100.0,81.43524208416541,,,
OfficeDepot,OfficeDepot::Breakroom > Fresh & Frozen Foods > Fruits & Vegetables,Breakroom > Fresh & Frozen Foods > Fruits & Vegetables,3,True,1.0,"Coffee, Water & Snacks > Snacks & Food > Fruit Snacks",0.6648776,False,1.0,0.0,0.0,PARITY,55.51988983154297,48.43828877806664,,,
